date,AB-pd,AB-pt,AB-dt,AB-dd,AB-ht,AB-it,BC-pd,BC-pt,BC-dt,BC-dd,BC-ht,BC-it,MB-pd,MB-pt,MB-dt,MB-dd,MB-ht,MB-it,NB-pd,NB-pt,NB-dt,NB-dd,NB-ht,NB-it,NL-pd,NL-pt,NL-dt,NL-dd,NL-ht,NL-it,NS-pd,NS-pt,NS-dt,NS-dd,NS-ht,NS-it,NT-pd,NT-pt,NT-dt,NT-dd,NT-ht,NT-it,NU-pd,NU-pt,NU-dt,NU-dd,NU-ht,NU-it,ON-pd,ON-pt,ON-dt,ON-dd,ON-ht,ON-it,PE-pd,PE-pt,PE-dt,PE-dd,PE-ht,PE-it,QC-pd,QC-pt,QC-dt,QC-dd,QC-ht,QC-it,SK-pd,SK-pt,SK-dt,SK-dd,SK-ht,SK-it,YT-pd,YT-pt,YT-dt,YT-dd,YT-ht,YT-it,AB-hd,AB-id,BC-hd,BC-id,MB-hd,MB-id,NB-hd,NB-id,NL-hd,NL-id,NS-hd,NS-id,NT-hd,NT-id,NU-hd,NU-id,ON-hd,ON-id,PE-hd,PE-id,QC-hd,QC-id,SK-hd,SK-id,YT-hd,YT-id
2021-10-16,0,314252,2946,0,1000,229,673,197876,2055,0,367,152,73,62181,1235,0,99,16,66,5735,87,3,54,17,0,1881,13,0,9,0,0,7077,98,0,14,1,0,1638,9,0,0,0,0,671,4,0,0,0,486,594419,9814,5,242,164,0,312,0,0,0,0,0,418508,11437,0,301,79,412,74074,776,3,327,81,0,837,10,0,0,0,,,48,,2,1,,,,,,,,,,,,,,,20,6,,,,
2021-10-17,0,314252,2946,0,1000,229,461,198337,2055,0,367,152,52,62233,1235,0,102,16,58,5793,90,3,57,18,0,1881,13,0,9,0,0,7077,98,0,14,1,0,1638,9,0,0,0,0,671,4,0,0,0,443,594862,9813,-1,155,164,0,312,0,0,0,0,0,418508,11437,0,301,79,320,74394,781,5,333,84,0,837,10,0,0,0,,,48,,10,0,,,,,,,,,,,,,,,16,3,,,,
2021-10-18,2181,316433,2976,30,981,225,487,198824,2081,26,360,151,111,62344,1235,1,104,15,53,5846,91,1,61,20,8,1889,15,2,6,0,72,7149,98,0,15,3,56,1694,9,0,0,0,3,674,4,0,0,0,373,595235,9815,2,145,168,0,312,0,0,0,0,1621,420129,11449,12,303,77,279,74673,785,4,335,85,21,858,10,0,0,0,,,49,,16,1,,,,,,,,,,,,,,,12,2,,,,
2021-10-19,531,316964,2988,12,964,218,702,199526,2086,5,382,146,38,62382,1236,3,99,15,50,5896,94,3,57,18,0,1889,15,0,6,0,12,7161,98,0,14,4,18,1712,9,0,0,0,0,674,4,0,0,0,328,595563,9819,4,260,159,3,315,0,0,0,0,342,420471,11453,4,297,75,267,74940,793,8,335,83,9,867,10,0,0,0,,,28,,7,1,,,,,,,,,,,,,,,15,7,,,,
2021-10-20,786,317750,3006,18,928,203,730,200256,2092,6,370,139,88,62470,1236,1,99,20,69,5965,99,5,55,16,9,1898,15,0,5,0,5,7166,98,0,16,5,34,1746,9,0,0,0,0,674,4,0,0,0,304,595867,9823,4,258,159,0,315,0,0,0,0,458,420929,11455,2,287,72,245,75185,798,5,323,82,6,873,10,0,0,0,,,22,,12,5,,,,,,,,,,,,,,,16,4,,,,
2021-10-21,770,318520,3014,8,912,201,667,200923,2096,4,377,136,123,62593,1237,0,97,21,67,6032,101,2,55,16,0,1898,15,0,5,0,19,7185,98,0,15,5,17,1763,9,0,0,0,0,674,4,0,0,0,413,596280,9827,4,274,161,0,315,0,0,0,0,428,421357,11458,3,274,72,355,75540,800,2,322,76,1,874,10,0,0,0,,,40,,10,1,,,,,,,,,,,,,,,20,4,,,,
2021-10-22,656,319176,3026,12,889,191,602,201525,2109,13,365,142,99,62692,1238,0,92,20,40,6072,106,5,50,15,30,1928,15,0,4,0,23,7208,98,0,15,4,23,1786,9,0,0,0,0,674,4,0,0,0,492,596772,9839,12,261,149,0,315,0,0,0,0,434,421791,11466,8,260,68,302,75842,812,12,308,80,3,877,10,0,0,0,,,34,,10,0,,,,,,,,,,,,,,,20,4,,,,
2021-10-23,0,319176,3026,0,889,191,550,202075,2109,0,365,142,153,62845,1241,0,92,21,40,6112,107,1,43,13,0,1928,15,0,4,0,0,7208,98,0,15,4,0,1786,9,0,0,0,0,674,4,0,0,0,373,597145,9845,6,269,136,0,315,0,0,0,0,0,421791,11466,0,260,68,232,76074,817,5,288,77,0,877,10,0,0,0,,,78,,12,3,,,,,,,,,,,,,,,13,1,,,,
2021-10-24,0,319176,3026,0,889,191,487,202562,2109,0,365,142,68,62913,1243,0,94,20,51,6163,108,1,41,11,0,1928,15,0,4,0,0,7208,98,0,15,4,0,1786,9,0,0,0,0,674,4,0,0,0,370,597515,9846,1,138,137,0,315,0,0,0,0,0,421791,11466,0,260,68,237,76311,817,0,285,74,0,877,10,0,0,0,,,79,,11,2,,,,,,,,,,,,,,,16,7,,,,
2021-10-25,1592,320768,3051,25,821,182,415,202977,2129,20,366,149,81,62994,1246,2,91,17,22,6185,111,3,39,14,36,1964,15,0,1,0,57,7265,99,1,11,2,40,1826,9,0,0,0,0,674,4,0,0,0,326,597841,9846,0,163,138,0,315,0,0,0,0,1204,422995,11477,11,259,69,170,76481,817,0,293,71,14,891,10,0,0,0,,,79,,13,1,,,,,,,,,,,,,,,9,3,,,,
2021-10-26,442,321210,3063,12,836,183,633,203610,2131,2,390,155,116,63110,1246,0,93,18,21,6206,111,0,40,14,0,1964,15,0,1,0,7,7272,100,1,10,1,17,1843,10,1,0,0,0,674,4,0,0,0,269,598110,9852,6,233,138,0,315,0,0,0,0,340,423335,11481,4,259,66,126,76607,827,10,286,69,1,892,10,0,0,0,,,79,,13,1,,,,,,,,,,,,,,,24,8,,,,
2021-10-27,645,321855,3073,10,810,184,759,204369,2137,6,422,157,124,63234,1247,3,96,23,57,6263,112,1,33,15,20,1984,16,1,1,0,26,7298,100,0,10,1,10,1853,10,0,0,0,0,674,4,0,0,0,321,598431,9862,10,215,134,2,317,0,0,0,0,478,423813,11485,4,257,66,223,76830,832,5,271,57,10,902,10,0,0,0,,,79,,8,5,,,,,,,,,,,,,,,15,5,,,,
2021-10-28,531,322386,3085,12,779,185,578,204947,2147,10,434,155,135,63369,1247,4,100,25,69,6332,114,2,31,16,0,1984,16,0,1,0,30,7328,100,0,10,1,7,1860,10,0,0,0,0,674,4,0,0,0,409,598840,9865,3,197,132,0,317,0,0,0,0,478,424291,11490,5,254,67,237,77067,843,11,260,58,11,913,10,0,0,0,,,79,,9,2,,,,,,,,,,,,,,,13,5,,,,
2021-10-29,603,322989,3093,8,765,180,578,205525,2156,9,436,155,105,63474,1249,2,105,26,48,6380,114,0,28,17,8,1992,16,0,1,0,26,7354,100,0,10,1,3,1863,11,1,0,0,0,674,4,0,0,0,419,599259,9865,0,211,130,0,317,0,0,0,0,511,424802,11491,1,250,68,238,77305,846,3,238,54,8,921,10,0,0,0,,,51,,12,1,,,,,,,,,,,,,,,15,3,,,,
2021-10-30,0,322989,3093,0,765,180,484,206009,2156,0,436,155,122,63596,1250,0,103,27,33,6413,116,2,23,13,0,1992,16,0,1,0,0,7354,100,0,10,1,0,1863,11,0,0,0,0,674,4,0,0,0,356,599615,9869,4,213,132,0,317,0,0,0,0,0,424802,11491,0,250,68,189,77494,850,4,226,53,0,921,10,0,0,0,,,35,,13,3,,,,,,,,,,,,,,,15,3,,,,
2021-10-31,0,322989,3093,0,765,180,341,206350,2156,0,436,155,105,63701,1254,0,109,25,32,6445,117,1,23,13,0,1992,16,0,1,0,0,7354,100,0,10,1,0,1863,11,0,0,0,0,674,4,0,0,0,340,599955,9871,2,104,133,0,317,0,0,0,0,0,424802,11491,0,250,68,170,77664,851,1,226,54,0,921,10,0,0,0,,,35,,8,0,,,,,,,,,,,,,,,18,8,,,,
2021-11-01,1210,324199,3111,18,689,157,381,206731,2181,25,436,140,119,63820,1254,2,116,23,31,6476,117,0,24,16,2,1994,16,0,1,0,59,7413,101,1,10,0,8,1871,11,0,0,0,0,674,4,0,0,0,422,600377,9874,3,134,133,2,319,0,0,0,0,1655,426457,11496,5,244,67,129,77793,854,3,222,55,23,944,10,0,0,0,,,36,,8,1,,,,,,,,,,,,,,,12,1,,,,
2021-11-02,315,324514,3119,8,691,159,440,207171,2186,5,445,137,124,63944,1256,1,116,21,40,6516,118,1,24,14,0,1994,16,0,1,0,11,7424,101,0,8,0,9,1880,11,0,0,0,0,674,4,0,0,0,331,600708,9881,7,230,136,0,319,0,0,0,0,490,426947,11502,6,250,71,109,77902,859,5,222,48,21,965,10,0,0,0,,,36,,9,2,,,,,,,,,,,,,,,12,1,,,,
2021-11-03,487,325001,3133,14,697,155,599,207770,2192,6,445,137,149,64093,1260,2,130,21,60,6576,119,1,19,13,1,1995,16,0,1,0,38,7462,101,0,8,0,7,1887,11,0,0,0,0,674,4,0,0,0,378,601086,9886,5,237,137,1,320,0,0,0,0,525,427472,11510,8,248,70,173,78075,862,3,226,51,8,973,10,0,0,0,,,36,,15,2,,,,,,,,,,,,,,,20,6,,,,
2021-11-04,516,325517,3137,4,677,146,546,208316,2200,8,438,130,124,64217,1263,2,128,24,39,6615,120,1,18,12,0,1995,16,0,1,0,50,7512,101,0,9,1,0,1887,11,0,0,0,0,674,4,0,0,0,438,601524,9891,5,234,130,0,320,0,0,0,0,588,428060,11510,0,241,63,187,78262,862,0,214,49,22,995,10,0,0,0,,,36,,8,4,,,,,,,,,,,,,,,12,2,,,,
2021-11-05,466,325983,3142,5,660,141,595,208911,2201,1,441,129,178,64395,1266,3,129,22,51,6666,121,1,14,9,8,2003,16,0,1,0,38,7550,101,0,9,1,-1,1886,11,0,0,0,0,674,4,0,0,0,563,602087,9896,5,225,129,0,320,0,0,0,0,571,428631,11511,1,240,57,141,78403,863,1,197,49,22,1017,10,0,0,0,,,49,,7,0,,,,,,,,,,,,,,,17,3,,,,
2021-11-06,0,325983,3142,0,660,141,497,209408,2201,0,441,129,147,64542,1267,0,145,23,50,6716,121,0,13,8,0,2003,16,0,1,0,0,7550,101,0,9,1,0,1886,11,0,0,0,0,674,4,0,0,0,508,602595,9896,0,203,130,0,320,0,0,0,0,0,428631,11511,0,240,57,164,78567,866,3,199,51,0,1017,10,0,0,0,,,34,,8,1,,,,,,,,,,,,,,,12,2,,,,
2021-11-07,0,325983,3142,0,660,141,443,209851,2201,0,441,129,180,64722,1267,0,150,22,53,6769,121,0,15,9,0,2003,16,0,1,0,0,7550,101,0,9,1,0,1886,11,0,0,0,0,674,4,0,0,0,636,603231,9898,2,93,126,0,320,0,0,0,0,0,428631,11511,0,240,57,157,78724,872,6,191,47,0,1017,10,0,0,0,,,34,,13,2,,,,,,,,,,,,,,,9,1,,,,
2021-11-08,1300,327283,3155,13,608,135,380,210231,2218,17,407,121,162,64884,1269,6,149,26,44,6813,121,0,17,9,9,2012,16,0,1,0,111,7661,101,0,9,1,23,1909,11,0,0,0,0,674,4,0,0,0,480,603711,9900,2,105,127,4,324,0,0,0,0,1764,430395,11522,11,225,48,100,78824,873,1,191,51,70,1087,10,0,0,0,,,34,,9,5,,,,,,,,,,,,,,,17,2,,,,
2021-11-09,422,327705,3159,4,608,128,562,210793,2223,5,426,124,139,65023,1270,4,156,29,0,6813,121,0,17,9,0,2012,16,0,1,0,56,7717,102,1,10,2,16,1925,11,0,0,0,0,674,4,0,0,0,441,604152,9903,3,244,134,0,324,0,0,0,0,545,430940,11528,6,219,45,86,78910,874,1,193,51,45,1132,10,0,0,0,,,34,,11,4,,,,,,,,,,,,,,,21,2,,,,
2021-11-10,484,328189,3164,5,582,123,513,211306,2224,1,404,117,179,65202,1270,2,160,29,121,6934,121,0,17,11,7,2019,16,0,2,0,29,7746,102,0,10,1,26,1951,12,1,0,0,0,674,4,0,0,0,454,604606,9912,9,243,136,0,324,0,0,0,0,672,431612,11529,1,220,45,120,79030,878,4,187,52,21,1153,10,0,0,0,,,41,,8,1,,,,,,,,,,,,,,,8,0,,,,
2021-11-11,0,328189,3164,0,582,123,495,211801,2224,0,404,117,167,65369,1273,0,159,30,70,7004,121,0,18,11,0,2019,16,0,2,0,0,7746,102,0,10,1,0,1951,12,0,0,0,0,674,4,0,0,0,642,605248,9916,4,251,132,0,324,0,0,0,0,663,432275,11533,4,215,42,182,79212,886,8,178,49,0,1153,10,0,0,0,,,41,,8,2,,,,,,,,,,,,,,,18,8,,,,
2021-11-12,841,329030,3171,7,554,110,468,212269,2257,33,384,124,136,65505,1274,1,158,29,65,7069,121,0,19,11,6,2025,16,0,1,0,69,7815,102,0,10,1,50,2001,12,0,0,0,0,674,4,0,0,0,598,605846,9921,5,207,130,0,324,0,0,0,0,716,432991,11535,2,205,40,122,79334,891,5,180,47,28,1181,11,1,0,0,,,42,,9,1,,,,,,,,,,,,,,,14,3,,,,
2021-11-13,0,329030,3171,0,554,110,410,212679,2257,0,384,124,105,65610,1279,0,154,28,60,7129,121,0,22,11,0,2025,16,0,1,0,0,7815,102,0,10,1,0,2001,12,0,0,0,0,674,4,0,0,0,661,606507,9927,6,263,131,0,324,0,0,0,0,0,432991,11535,0,205,40,53,79387,893,2,168,48,0,1181,11,0,0,0,,,33,,5,0,,,,,,,,,,,,,,,14,2,,,,
2021-11-14,0,329030,3171,0,554,110,397,213076,2257,0,384,124,155,65765,1282,0,162,27,65,7194,122,1,20,12,0,2025,16,0,1,0,0,7815,102,0,10,1,0,2001,12,0,0,0,0,674,4,0,0,0,666,607173,9934,7,126,133,0,324,0,0,0,0,0,432991,11535,0,205,40,110,79497,894,1,168,45,0,1181,11,0,0,0,,,33,,12,2,,,,,,,,,,,,,,,21,10,,,,
2021-11-15,1068,330098,3188,17,519,100,288,213364,2273,16,376,116,114,65879,1285,4,172,28,40,7234,122,0,21,14,2,2027,17,1,1,0,98,7913,103,1,16,7,20,2021,12,0,0,0,0,674,4,0,0,0,552,607725,9937,3,138,141,4,328,0,0,0,0,1858,434849,11546,11,202,42,97,79594,896,2,171,45,97,1278,11,0,0,0,,,33,,16,4,,,,,,,,,,,,,,,15,5,,,,
2021-11-16,321,330419,3201,13,518,101,337,213701,2274,1,367,107,130,66009,1288,1,165,28,34,7268,122,0,22,14,0,2027,17,0,1,0,31,7944,105,2,16,7,7,2028,12,0,0,0,0,674,4,0,0,0,481,608206,9938,1,301,139,0,328,0,0,0,0,517,435366,11548,2,200,47,16,79610,897,1,171,42,0,1278,11,0,0,0,,,21,,8,2,,,,,,,,,,,,,,,19,1,,,,
2021-11-17,412,330831,3204,3,516,100,464,214165,2281,7,379,109,193,66202,1289,2,171,30,82,7350,122,0,30,16,4,2031,17,0,0,0,19,7963,105,0,17,7,1,2029,12,0,0,0,0,674,4,0,0,0,512,608718,9950,12,274,133,7,335,0,0,0,0,718,436084,11548,0,195,47,173,79783,901,4,168,42,44,1322,11,0,0,0,,,22,,9,3,,,,,,,,,,,,,,,20,5,,,,
2021-11-18,383,331214,3209,5,498,94,492,214657,2290,9,355,110,194,66396,1292,5,171,30,72,7422,122,0,28,14,0,2031,17,0,0,0,22,7985,105,0,17,7,3,2032,12,0,0,0,0,674,4,0,0,0,711,609429,9955,5,278,129,1,336,0,0,0,0,720,436804,11550,2,205,46,154,79937,905,4,161,38,27,1349,12,1,0,0,,,22,,13,2,,,,,,,,,,,,,,,16,2,,,,
2021-11-19,412,331626,3211,2,496,93,399,215056,2293,3,358,109,172,66568,1297,4,166,29,90,7512,122,0,28,16,4,2035,17,0,0,0,27,8012,105,0,15,7,4,2036,12,0,0,0,0,674,4,0,0,0,793,610222,9959,4,269,128,3,339,0,0,0,0,745,437549,11552,2,201,45,88,80025,908,3,157,39,32,1381,12,0,0,0,,,27,,10,2,,,,,,,,,,,,,,,24,7,,,,
2021-11-20,0,331626,3211,0,496,93,352,215408,2293,0,358,109,129,66697,1300,0,167,29,67,7579,122,0,30,17,0,2035,17,0,0,0,0,8012,105,0,15,7,0,2036,12,0,0,0,0,674,4,0,0,0,728,610950,9964,5,283,128,0,339,0,0,0,0,0,437549,11552,0,201,45,253,80278,910,2,155,39,0,1381,12,0,0,0,,,24,,11,1,,,,,,,,,,,,,,,19,7,,,,
2021-11-21,0,331626,3211,0,496,93,340,215748,2293,0,358,109,144,66841,1301,0,169,28,90,7669,122,0,32,18,0,2035,17,0,0,0,0,8012,105,0,15,7,0,2036,12,0,0,0,0,674,4,0,0,0,741,611691,9967,3,107,135,0,339,0,0,0,0,0,437549,11552,0,201,45,62,80340,911,1,150,36,0,1381,12,0,0,0,,,24,,12,2,,,,,,,,,,,,,,,9,2,,,,
2021-11-22,1125,332751,3217,6,463,98,286,216034,2303,10,337,115,131,66972,1308,7,171,30,62,7731,122,0,33,15,3,2038,17,0,1,0,60,8072,107,2,16,7,8,2044,12,0,0,0,0,674,4,0,0,0,627,612318,9968,1,136,133,6,345,0,0,0,0,2214,439763,11560,8,204,46,73,80413,912,1,152,35,45,1426,12,0,0,0,,,24,,12,3,,,,,,,,,,,,,,,20,5,,,,
2021-11-23,253,333004,3227,10,475,94,337,216371,2304,1,345,115,131,67103,1312,4,173,28,75,7806,123,1,45,18,0,2038,17,0,1,0,28,8100,107,0,18,6,11,2055,12,0,0,0,0,674,4,0,0,0,613,612931,9974,6,282,134,11,356,0,0,0,0,699,440462,11565,5,203,46,68,80481,914,2,149,34,20,1446,12,0,0,0,,,23,,8,2,,,,,,,,,,,,,,,26,4,,,,
2021-11-24,464,333468,3231,4,470,97,422,216793,2313,9,318,109,212,67315,1316,3,158,28,87,7893,123,0,45,19,4,2042,18,1,1,0,19,8119,107,0,18,6,2,2057,12,0,0,0,0,674,4,0,0,0,591,613522,9981,7,289,137,7,363,0,0,0,0,882,441344,11566,1,211,46,90,80571,914,0,148,37,8,1454,12,0,0,0,,,24,,1,2,,,,,,,,,,,,,,,16,2,,,,
2021-11-25,379,333847,3232,1,456,98,335,217128,2316,3,295,112,125,67440,1319,5,156,29,95,7988,123,0,54,18,0,2042,18,0,1,0,22,8141,108,1,17,5,2,2059,12,0,0,0,0,674,4,0,0,0,748,614270,9985,4,257,137,2,365,0,0,0,0,2204,443548,11571,5,210,45,96,80667,915,1,142,38,15,1469,12,0,0,0,,,17,,9,3,,,,,,,,,,,,,,,21,8,,,,
2021-11-26,356,334203,3235,3,455,90,398,217526,2322,6,291,115,155,67595,1322,1,156,27,99,8087,123,0,56,18,6,2048,18,0,1,0,28,8169,108,0,14,5,0,2059,12,0,0,0,0,674,4,0,0,0,927,615197,9991,6,268,140,2,367,0,0,0,0,1037,444585,11571,0,206,43,108,80775,916,1,143,41,6,1475,13,1,0,0,,,17,,9,2,,,,,,,,,,,,,,,28,7,,,,
2021-11-27,0,334203,3235,0,455,90,319,217845,2322,0,291,115,91,67686,1322,0,158,27,85,8172,123,0,61,16,0,2048,18,0,1,0,0,8169,108,0,14,5,0,2059,12,0,0,0,0,674,4,0,0,0,854,616051,9993,2,254,134,0,367,0,0,0,0,0,444585,11571,0,206,43,73,80848,921,5,138,37,0,1475,13,0,0,0,,,17,,6,2,,,,,,,,,,,,,,,29,7,,,,
2021-11-28,0,334203,3235,0,455,90,288,218133,2322,0,291,115,88,67774,1322,0,162,26,45,8217,123,0,62,17,0,2048,18,0,1,0,0,8169,108,0,14,5,0,2059,12,0,0,0,0,674,4,0,0,0,964,617015,9994,1,122,135,5,372,0,0,0,0,0,444585,11571,0,206,43,53,80901,925,4,129,36,0,1475,13,0,0,0,,,17,,13,1,,,,,,,,,,,,,,,26,7,,,,
2021-11-29,806,335009,3242,7,432,77,328,218461,2333,11,303,115,124,67898,1326,10,166,28,46,8263,124,1,64,17,9,2057,18,0,1,0,58,8227,109,1,13,4,0,2059,12,0,0,0,0,674,4,0,0,0,788,617803,9997,3,145,148,0,372,0,0,0,0,2802,447387,11576,5,226,45,49,80950,926,1,130,39,32,1507,13,0,0,0,,,31,,12,4,,,,,,,,,,,,,,,20,6,,,,
2021-11-30,238,335247,3248,6,434,81,388,218849,2333,0,300,104,143,68041,1327,4,166,28,55,8318,125,1,66,15,0,2057,18,0,1,0,61,8288,110,1,13,4,1,2060,12,0,0,0,0,674,4,0,0,0,687,618490,10000,3,266,153,1,373,0,0,0,0,784,448171,11579,3,227,51,42,80992,926,0,133,37,7,1514,13,0,0,0,,,31,,8,3,,,,,,,,,,,,,,,20,4,,,,
2021-12-01,430,335677,3255,7,424,79,367,219216,2340,7,301,98,153,68194,1329,2,174,29,93,8411,128,3,67,15,2,2059,18,0,0,0,34,8322,110,0,15,8,3,2063,12,0,0,0,0,674,4,0,0,0,780,619270,10005,5,296,155,7,380,0,0,0,0,1196,449367,11581,2,239,52,82,81074,927,1,133,35,5,1519,13,0,0,0,,,32,,14,2,,,,,,,,,,,,,,,19,5,,,,
2021-12-02,366,336043,3257,2,419,76,404,219620,2345,5,284,97,137,68331,1333,3,170,27,95,8506,130,2,59,16,0,2059,18,0,0,0,40,8362,110,0,13,5,5,2068,12,0,0,0,0,674,4,0,0,0,959,620229,10012,7,291,155,1,381,0,0,0,0,1146,450513,11583,2,227,53,71,81145,928,1,134,35,14,1533,14,1,0,0,,,32,,14,0,,,,,,,,,,,,,,,15,5,,,,
2021-12-03,349,336392,3258,1,395,78,362,219982,2351,6,276,95,185,68516,1335,4,169,25,97,8603,132,2,49,16,5,2064,18,0,0,0,19,8381,110,0,13,5,1,2069,12,0,0,0,0,674,4,0,0,0,1031,621260,10016,4,286,146,1,382,0,0,0,0,1355,451868,11585,2,230,57,80,81225,929,1,136,34,4,1537,14,0,0,0,,,28,,11,1,,,,,,,,,,,,,,,16,4,,,,
2021-12-04,0,336392,3258,0,395,78,323,220305,2351,0,276,95,204,68720,1341,0,167,25,77,8680,132,0,51,16,0,2064,18,0,0,0,0,8381,110,0,13,5,0,2069,12,0,0,0,0,674,4,0,0,0,1053,622313,10024,8,284,160,5,387,0,0,0,0,0,451868,11585,0,230,57,68,81293,929,0,130,33,0,1537,14,0,0,0,,,20,,10,2,,,,,,,,,,,,,,,23,6,,,,
2021-12-05,0,336392,3258,0,395,78,303,220608,2351,0,276,95,141,68861,1344,0,175,26,118,8798,133,1,46,16,0,2064,18,0,0,0,0,8381,110,0,13,5,0,2069,12,0,0,0,1,675,4,0,0,0,1184,623497,10024,0,140,164,2,389,0,0,0,0,0,451868,11585,0,230,57,70,81363,929,0,132,31,0,1537,14,0,0,0,,,20,,13,2,,,,,,,,,,,,,,,27,7,,,,
2021-12-06,788,337180,3263,5,366,72,281,220889,2362,11,241,89,127,68988,1347,6,176,30,71,8869,136,3,49,18,7,2071,18,0,0,0,46,8427,110,0,11,4,0,2069,12,0,0,0,0,675,4,0,0,0,887,624384,10027,3,137,168,3,392,0,0,0,0,3957,455825,11589,4,226,62,47,81410,931,2,130,30,17,1554,14,0,0,0,,,21,,13,6,,,,,,,,,,,,,,,25,6,,,,
2021-12-07,240,337420,3268,5,373,76,375,221264,2363,1,242,82,155,69143,1349,4,170,31,69,8938,136,0,47,18,0,2071,18,0,0,0,22,8449,110,0,11,4,0,2069,12,0,0,0,0,675,4,0,0,0,928,625312,10036,9,340,165,5,397,0,0,0,0,1234,457059,11594,5,235,58,52,81462,934,3,131,31,2,1556,14,0,0,0,,,4,,6,4,,,,,,,,,,,,,,,31,3,,,,
2021-12-08,388,337808,3272,4,373,68,341,221605,2369,6,224,77,182,69325,1352,3,161,31,111,9049,136,0,43,18,5,2076,18,0,0,0,32,8481,110,0,11,4,1,2070,12,0,0,0,1,676,4,0,0,0,1009,626321,10044,8,333,155,6,403,0,0,0,0,1367,458426,11596,2,242,59,48,81510,936,2,124,31,5,1561,14,0,0,0,,,14,,11,3,,,,,,,,,,,,,,,22,8,,,,
2021-12-09,333,338141,3271,-1,368,70,458,222063,2378,9,220,73,202,69527,1356,3,157,35,174,9223,138,2,40,16,0,2076,18,0,0,0,51,8532,110,0,9,4,-1,2069,12,0,0,0,0,676,4,0,0,0,1290,627611,10054,10,309,155,3,406,0,0,0,0,1807,460233,11597,1,255,60,62,81572,936,0,118,30,6,1567,14,0,0,0,,,14,,9,4,,,,,,,,,,,,,,,33,13,,,,
2021-12-10,287,338428,3272,1,367,71,458,222521,2381,3,211,72,159,69686,1356,1,156,33,143,9366,139,1,36,12,2,2078,18,0,0,0,59,8591,110,0,8,3,1,2070,12,0,0,0,0,676,4,0,0,0,1453,629064,10065,11,309,151,7,413,0,0,0,0,2013,462246,11603,6,256,62,74,81646,937,1,117,33,13,1580,14,0,0,0,,,14,,14,1,,,,,,,,,,,,,,,27,4,,,,
2021-12-11,0,338428,3272,0,367,71,384,222905,2381,0,211,72,165,69851,1359,0,155,33,126,9492,140,1,32,11,0,2078,18,0,0,0,129,8720,110,0,8,3,0,2070,12,0,0,0,0,676,4,0,0,0,1607,630671,10070,5,323,146,0,413,0,0,0,0,0,462246,11603,0,256,62,134,81780,937,0,109,34,0,1580,14,0,0,0,,,19,,9,2,,,,,,,,,,,,,,,41,16,,,,
2021-12-12,0,338428,3272,0,367,71,361,223266,2381,0,211,72,152,70003,1360,0,156,35,112,9604,140,0,39,14,0,2078,18,0,0,0,111,8831,110,0,8,3,0,2070,12,0,0,0,0,676,4,0,0,0,1476,632147,10078,8,222,158,7,420,0,0,0,0,0,462246,11603,0,256,62,37,81817,937,0,109,35,0,1580,14,0,0,0,,,19,,5,2,,,,,,,,,,,,,,,39,9,,,,
2021-12-13,863,339291,3275,3,357,68,418,223684,2386,5,185,72,171,70174,1362,8,146,35,100,9704,142,2,41,14,15,2093,18,0,0,0,-41,8790,110,0,6,2,1,2071,12,0,0,0,0,676,4,0,0,0,1536,633683,10079,1,253,161,0,420,0,0,0,0,5363,467609,11611,8,268,73,35,81852,937,0,110,34,17,1597,14,0,0,0,,,19,,5,0,,,,,,,,,,,,,,,56,8,,,,
2021-12-14,250,339541,3283,8,366,70,597,224281,2386,0,191,81,174,70348,1364,2,149,35,109,9813,144,2,44,14,0,2093,18,0,0,0,66,8856,110,0,6,2,0,2071,12,0,0,0,0,676,4,0,0,0,1429,635112,10084,5,385,162,3,423,0,0,0,0,1747,469356,11618,7,293,75,47,81899,941,4,110,34,5,1602,14,0,0,0,,,8,,13,1,,,,,,,,,,,,,,,45,6,,,,
2021-12-15,456,339997,3286,3,362,71,758,225039,2393,7,193,77,244,70592,1366,2,147,35,160,9973,144,0,42,14,13,2106,18,0,0,0,112,8968,110,0,6,2,5,2076,12,0,0,0,0,676,4,0,0,0,1808,636920,10093,9,357,136,11,434,0,0,0,0,2386,471742,11622,4,309,73,62,81961,941,0,105,33,4,1606,14,0,0,0,,,20,,10,1,,,,,,,,,,,,,,,39,6,,,,
2021-12-16,473,340470,3285,-1,352,70,792,225831,2396,3,184,70,225,70817,1366,2,147,32,177,10150,144,0,41,15,0,2106,18,0,0,0,92,9060,110,0,6,2,7,2083,12,0,0,0,0,676,4,0,0,0,2421,639341,10102,9,328,165,10,444,0,0,0,0,2736,474478,11627,5,305,63,54,82015,941,0,106,35,8,1614,14,0,0,0,,,19,,7,0,,,,,,,,,,,,,,,50,12,,,,
2021-12-17,553,341023,3286,1,344,68,925,226756,2399,3,191,74,251,71068,1367,1,141,34,163,10313,146,2,45,14,46,2152,18,0,0,0,142,9202,110,0,7,2,-1,2082,12,0,0,0,0,676,4,0,0,0,3124,642465,10107,5,358,157,0,444,0,0,0,0,3768,478246,11634,7,312,62,54,82069,942,1,107,33,7,1621,14,0,0,0,,,23,,5,3,,,,,,,,,,,,,,,68,9,,,,
