date,AT-pt,AT-dt,BE-pt,BE-dt,BG-pt,BG-dt,HR-pt,HR-dt,CY-pt,CY-dt,CZ-pt,CZ-dt,DK-pt,DK-dt,EE-pt,EE-dt,FI-pt,FI-dt,FR-pt,FR-dt,DE-pt,DE-dt,GR-pt,GR-dt,HU-pt,HU-dt,IS-pt,IS-dt,IE-pt,IE-dt,IT-pt,IT-dt,LV-pt,LV-dt,LI-pt,LI-dt,LT-pt,LT-dt,LU-pt,LU-dt,MT-pt,MT-dt,NL-pt,NL-dt,NO-pt,NO-dt,PL-pt,PL-dt,PT-pt,PT-dt,RO-pt,RO-dt,SK-pt,SK-dt,SI-pt,SI-dt,ES-pt,ES-dt,SE-pt,SE-dt,CH-pt,CH-dt,GB-pt,GB-dt
2021-12-08,1203266,15952,1898498,27416,709537,29279,639778,11383,138733,605,2282212,34034,529210,2972,226304,1836,199235,1530,7855841,117579,6291621,104047,984301,18901,1168728,36048,18896,35,606852,5788,5152264,134472,259215,4325,5162,64,488215,6913,92574,889,40188,468,2828655,19842,300013,1134,3732589,86796,1177706,18587,1789539,57360,1255086,15095,434679,5354,5246766,88237,1222892,15184,1090928,11684,10610958,174366
2021-12-09,1209334,16022,1914527,27463,711364,29382,644206,11445,139368,607,2298441,34129,536195,2983,226858,1838,200968,1539,7912490,117706,6362232,104512,989814,18982,1176038,36263,19052,35,610855,5788,5164780,134551,260008,4349,5229,65,489992,6937,93060,889,40269,468,2846126,19919,305368,1135,3760048,87357,1181294,18610,1790571,57434,1265056,15179,436366,5365,5273178,88321,1226055,15185,1101789,11716,10660981,174498
2021-12-10,1213648,16085,1929772,27504,713083,29459,648003,11516,140030,607,2312736,34242,542794,2996,227446,1845,202676,1546,7967415,117851,6423520,104996,994901,19085,1182922,36429,19159,35,614952,5788,5185270,134669,260658,4360,5297,67,491773,6950,93429,890,40357,470,2863838,20004,310781,1136,3785036,87928,1185036,18626,1791502,57531,1272991,15236,437689,5384,5290273,88380,1229217,15191,1111923,11746,10719165,174619
2021-12-11,1216765,16144,1929772,27504,714156,29486,651863,11574,140458,608,2325181,34377,548400,3005,227902,1848,204479,1552,8021334,117918,6477217,105506,999652,19157,1182922,36429,19159,35,618956,5788,5206305,134765,261463,4366,5297,67,493574,6969,93429,890,40468,470,2880426,20074,314258,1136,3808798,88414,1190409,18645,1791502,57531,1280370,15304,439169,5394,5290190,88381,1229217,15191,1111923,11748,10771444,174728
2021-12-12,1221586,16201,1929772,27504,714688,29536,654202,11619,140851,610,2334289,34451,554389,3014,228279,1852,205603,1559,8065182,117966,6509863,105638,1002877,19248,1182922,36429,19159,35,623623,5788,5225517,134831,261944,4375,5327,67,495018,6990,93429,890,40546,470,2894209,20112,317880,1136,3828248,88479,1194288,18658,1793149,57696,1286336,15354,439952,5408,5290190,88381,1229217,15191,1111923,11749,10819515,174865
2021-12-13,1224847,16252,1959193,27631,714688,29536,654655,11666,141566,611,2338402,34551,562188,3023,228596,1865,206872,1564,8076647,118201,6531606,105754,1006706,19345,1198939,36884,19547,36,628306,5788,5238221,134929,262215,4376,5401,67,495856,7009,94300,895,40624,471,2906969,20140,317880,1136,3839625,88508,1196602,18673,1793643,57741,1289252,15415,440633,5425,5339992,88484,1229217,15191,1135363,11793,10873468,174978
2021-12-14,1228109,16293,1968269,27685,718651,29764,657726,11722,142228,612,2350338,34697,570502,3030,229214,1868,209228,1571,8136637,118357,6562429,106227,1012659,19475,1202514,37079,19708,36,632177,5788,5258886,135049,263145,4390,5512,68,497399,7035,94511,896,40724,471,2920438,20214,328747,1141,3857085,89045,1200193,18687,1794589,57847,1295909,15516,442347,5436,5366128,88542,1238689,15204,1143534,11824,10932545,175130
2021-12-15,1231043,16342,1980120,27729,720376,29847,662397,11779,142878,614,2367076,34813,579275,3039,229869,1869,211061,1577,8202064,118504,6613730,106680,1017445,19553,1208020,37232,19861,36,636407,5835,5282076,135178,264031,4408,5552,68,499629,7052,95222,896,40892,471,2936761,20255,334488,1202,3881349,89714,1205993,18698,1795418,57935,1302459,15621,443873,5444,5393268,88619,1242733,15221,1154701,11854,11010286,175249
2021-12-16,1235171,16394,1980120,27729,721819,29933,666162,11825,143510,616,2378728,34923,589274,3051,230514,1869,213160,1585,8262620,118676,6670407,107202,1022141,19651,1213318,37376,20044,36,640548,5835,5308180,135301,264965,4419,5593,68,501594,7070,95759,897,41059,471,2952128,20310,339008,1202,3903445,90306,1211130,18717,1796230,58019,1310588,15730,445228,5452,5422168,88667,1246755,15226,1165778,11879,11097851,175367
2021-12-17,1238100,16430,1990160,27763,723433,30014,669940,11879,144205,617,2388253,35046,600468,3054,231117,1874,215150,1593,8320607,118836,6721375,107639,1026902,19736,1218295,37530,20232,36,644143,5835,5336795,135421,265806,4430,5647,68,503324,7087,96108,898,41280,471,2966744,20370,343697,1204,3923472,90872,1215774,18741,1796973,58079,1316172,15843,446506,5464,5455527,88708,1250885,15231,1175721,11910,11190354,175498
2021-12-18,1240798,16471,1999764,27895,724337,30047,673427,11930,144713,619,2397246,35149,609062,3067,231694,1882,217322,1601,8379143,118921,6764188,108053,1031239,19799,1218295,37530,20232,36,651476,5835,5364852,135544,266716,4438,5647,68,505089,7110,96108,898,41571,471,2980003,20420,347402,1204,3942864,91415,1220836,18753,1797706,58143,1321091,15931,447794,5483,5455527,88708,1250885,15231,1175721,11909,11279428,175604
2021-12-19,1243144,16506,1999764,27895,724793,30082,675363,11981,145161,620,2403248,35223,617274,3076,232120,1884,218936,1603,8427616,118996,6793536,108233,1034070,19891,1218295,37530,20232,36,656600,5835,5389155,135641,267139,4444,5661,68,506505,7135,96108,898,41853,471,2992157,20468,350424,1204,3958840,91485,1225102,18778,1798205,58196,1325153,16014,448562,5496,5455527,88708,1250885,15231,1175721,11913,11361387,175721
2021-12-20,1245128,16536,2017154,27992,726794,30239,675730,12043,145996,623,2406989,35288,627356,3084,232506,1888,220690,1608,8442487,119212,6809622,108352,1037759,19976,1228400,37896,20890,37,661388,5835,5405360,135778,267465,4454,5703,68,507154,7160,97029,903,42105,471,3001461,20504,354465,1207,3968450,91514,1227854,18796,1798629,58232,1327031,16068,449149,5506,5535231,88793,1250885,15231,1196208,11953,11453121,175857
2021-12-21,1247014,16573,2017447,28035,728677,30303,678533,12090,146802,623,2406989,35288,647934,3144,233367,1893,223730,1616,8515067,119439,6833050,108814,1044301,20055,1230385,38028,21215,37,666657,5835,5436143,135931,268456,4466,5824,68,508639,7184,97258,904,42491,471,3014805,20534,359264,1209,3982257,92052,1233608,18812,1799455,58320,1332198,16129,450703,5512,5585054,88887,1263566,15242,1204379,11981,11542143,175969
2021-12-22,1248965,16606,2023285,28067,730140,30359,682759,12126,147685,624,2406989,35288,661320,3158,234092,1895,226899,1622,8599161,119608,6878709,109324,1049936,20126,1233744,38167,21587,37,672964,5890,5472469,136077,269204,4477,5852,68,510464,7211,97858,906,43073,473,3028137,20581,363554,1257,4000270,92829,1242545,18823,1800306,58382,1334906,16198,451966,5518,5645095,88937,1268254,15259,1215944,12002,11647473,176104
2021-12-23,1251779,16637,2030878,28110,732106,30436,686590,12179,148663,625,2406989,35288,673807,3173,234958,1899,230436,1630,8685716,119773,6923636,109749,1056583,20198,1237330,38307,22087,37,680375,5890,5517054,136245,270158,4489,5896,69,512178,7235,98440,907,43806,473,3040560,20621,367866,1257,4017420,93445,1253094,18840,1801081,58463,1342324,16239,453093,5528,5718007,89019,1273313,15265,1227395,12057,11769921,176240
2021-12-24,1253941,16660,2038111,28149,733139,30476,689831,12232,149580,627,2406989,35288,685036,3187,235668,1907,234340,1637,8779840,119940,6959067,110119,1064243,20292,1237330,38307,22087,37,691557,5890,5567644,136386,271106,4494,5896,69,513820,7258,98983,907,44761,473,3053124,20661,370134,1257,4032796,94041,1266037,18851,1801798,58507,1347874,16290,454298,5529,5718007,89019,1273313,15265,1227395,12065,11891292,176357
2021-12-25,1256207,16684,2038111,28149,733882,30528,693102,12279,149848,628,2444648,35692,685036,3187,236133,1907,236615,1643,8884451,120024,6981281,110276,1070833,20350,1237330,38307,22087,37,705322,5890,5622431,136530,271228,4500,5896,69,515252,7276,98983,907,45678,474,3065010,20705,372123,1257,4043585,94311,1276053,18861,1802396,58536,1349146,16336,455386,5535,5718007,89019,1273313,15265,1227395,12064,12013153,176469
2021-12-26,1258323,16703,2038111,28149,734720,30574,693253,12325,150760,628,2445741,35749,685036,3187,236565,1909,239288,1647,8912148,120120,6991381,110364,1074869,20429,1237330,38307,22087,37,715726,5890,5647313,136611,271431,4503,5934,69,516007,7302,98983,907,46250,475,3076442,20716,374337,1257,4049838,94327,1279785,18874,1802745,58551,1349806,16398,456057,5543,5718007,89019,1273313,15265,1227395,12065,12132098,176584
2021-12-27,1259951,16724,2052871,28218,735998,30623,693813,12375,152685,630,2447758,35805,726071,3217,237099,1916,242588,1656,8941762,120365,7005289,110433,1084153,20496,1245319,38743,24340,37,722461,5890,5678112,136753,271766,4507,5954,69,516686,7320,99717,910,47082,476,3085553,20728,378087,1258,4054865,94365,1286119,18890,1803311,58575,1351450,16445,456755,5552,5932626,89139,1273313,15265,1263588,12114,12239797,176716
2021-12-28,1261687,16748,2062836,28250,737233,30657,697952,12425,154926,630,2454645,35911,739071,3231,238079,1918,249246,1673,9121078,120659,7026369,110805,1105885,20557,1246689,38894,25314,37,731467,5890,5756412,136955,272952,4529,6059,69,518360,7340,100203,910,48380,476,3101261,20803,382789,1258,4064715,94914,1303291,18909,1804455,58642,1357165,16486,458568,5566,6032297,89253,1294560,15286,1276956,12152,12377822,176878
2021-12-29,1264288,16774,2075781,28267,740682,30819,703720,12466,157928,635,2463780,35975,762299,3247,238957,1922,256119,1685,9323371,120832,7066412,111219,1134713,20636,1249694,39009,25314,37,747895,5912,5854428,137091,274271,4553,6131,69,520487,7365,101256,911,49717,476,3116039,20852,387196,1305,4080282,95707,1330158,18921,1805726,58677,1363478,16554,460435,5576,6133057,89331,1303663,15297,1294592,12172,12559926,177008
2021-12-30,1267630,16799,2089657,28308,744298,30890,709678,12493,161779,636,2469951,36061,783702,3256,240334,1928,263504,1698,9529614,121012,7109182,111602,1170293,20708,1253055,39104,27059,37,768449,5912,5981428,137247,275517,4561,6131,69,522351,7384,102486,912,51070,476,3132745,20892,391214,1305,4094608,96415,1358817,18937,1807223,58714,1367361,16598,462152,5583,6294745,89405,1314784,15310,1313628,12206,12748050,177185
2021-12-31,1270811,16815,2105343,28331,747108,30955,715245,12538,166827,638,2475729,36129,802397,3267,241408,1932,270829,1714,9761814,121201,7150422,111925,1210853,20790,1256415,39186,27059,37,788559,5912,6125683,137402,276674,4570,6131,69,524427,7397,103766,915,52473,476,3148315,20924,394259,1305,4108215,97054,1389646,18955,1808891,58752,1371082,16635,464048,5589,6294745,89405,1314784,15310,1332615,12217,12937886,177340
2022-01-01,1274628,16845,2105343,28331,748184,30983,720538,12571,169159,638,2480736,36182,823282,3272,242123,1938,277700,1728,9980940,121311,7176814,112109,1240862,20849,1256415,39186,27059,37,811840,5912,6266939,137513,276841,4577,6167,69,526628,7412,103766,915,53503,477,3165793,20951,396415,1305,4120248,97559,1412936,18976,1810342,58779,1374354,16665,465711,5597,6294745,89405,1314784,15310,1332615,12220,13100458,177514
2022-01-02,1278327,16859,2105343,28331,749540,31027,720951,12609,172697,639,2481832,36219,831236,3287,242552,1938,281702,1739,10039372,121402,7189329,112155,1258495,20910,1256415,39186,27059,37,811840,5912,6328076,137646,277021,4579,6208,69,527906,7432,103766,915,54250,479,3180329,20957,399318,1305,4127428,97592,1424016,18990,1811300,58796,1374850,16701,466554,5603,6294745,89405,1314784,15310,1332615,12227,13235401,177683
2022-01-03,1281328,16867,2133284,28385,751458,31080,722054,12653,177721,641,2483762,36255,840037,3292,243236,1939,286679,1751,10106833,121672,7207847,112223,1294741,20990,1262280,39434,31070,38,845897,5912,6396110,137786,277692,4594,6236,71,529212,7452,105358,917,55062,479,3198835,20971,404551,1305,4133851,97601,1434570,19000,1813056,58814,1376559,16740,467565,5614,6667511,89573,1314784,15310,1371062,12268,13422815,177862
2022-01-04,1284811,16879,2151914,28407,757710,31237,727899,12699,183178,646,2493145,36326,865110,3307,244733,1940,296204,1764,10371017,122014,7238408,112579,1344923,21053,1264709,39517,32540,38,867199,5912,6566947,138045,279320,4600,6348,71,531687,7474,106235,918,56209,479,3223325,20990,412472,1307,4145518,98034,1460406,19015,1816956,58866,1381175,16788,470960,5623,6785286,89689,1357753,15330,1391814,12229,13641520,178063
2022-01-05,1290817,16900,2179710,28429,764476,31303,736486,12731,188380,650,2503374,36397,893393,3322,246221,1942,306188,1777,10693911,122250,7297320,112925,1388309,21115,1269979,39599,33901,39,884855,5952,6756035,138276,281155,4613,6406,71,535177,7488,108366,920,57131,482,3247900,21029,420857,1349,4162715,98666,1499976,19029,1821849,58896,1385760,16824,475027,5629,6922466,89837,1375267,15369,1422932,12303,13835334,178242
2022-01-06,1300899,16912,2206992,28446,770001,31375,745544,12764,192157,650,2510796,36449,919388,3333,247863,1945,315915,1790,10952698,122454,7361660,113368,1422020,21185,1276433,39679,35239,39,908672,5952,6975465,138474,283149,4625,6483,71,538619,7508,110298,921,58275,484,3282772,21041,428736,1349,4179292,99311,1539050,19054,1827867,58940,1389546,16871,478860,5634,6922466,89837,1375267,15369,1455174,12325,14015065,178460
2022-01-07,1309691,16922,2231686,28459,775525,31471,749455,12805,197401,650,2517475,36507,937649,3343,249592,1951,323246,1801,11275841,122640,7417995,113632,1451354,21263,1282957,39780,36447,39,930598,5952,7083762,138697,285026,4642,6597,71,542456,7514,112203,922,59061,485,3310662,21065,434896,1350,4191193,99428,1577784,19071,1833789,58971,1391061,16896,482927,5644,7164906,89934,1416650,15377,1483212,12339,14193228,178685
2022-01-08,1318582,16931,2231686,28459,778701,31516,758272,12841,201360,654,2524171,36558,950237,3371,251239,1954,332270,1812,11579510,122782,7473884,113900,1489024,21328,1282957,39780,36447,39,956720,5952,7281297,138881,286841,4650,6597,71,546314,7534,112203,922,59823,487,3343146,21073,440184,1350,4202090,99720,1613427,19091,1839825,58997,1394685,16933,487437,5650,7164906,89934,1416650,15377,1483212,12337,14333794,178901
2022-01-09,1325632,16945,2231686,28459,780417,31556,765605,12878,204372,657,2528146,36590,969485,3385,252517,1955,338070,1822,11875607,122872,7510436,113977,1507616,21394,1282957,39780,36447,39,978104,5952,7436939,139038,287851,4658,6658,71,549285,7552,112203,922,60386,487,3371037,21080,444368,1350,4213197,99742,1639846,19113,1844537,59011,1397257,16962,490784,5655,7164906,89934,1416650,15377,1483212,12349,14475192,179142
2022-01-10,1336348,16953,2286532,28518,787178,31672,767183,12918,208559,661,2530917,36624,983899,3394,253775,1956,344711,1830,11963184,123151,7535691,114029,1535382,21479,1297612,39947,40037,39,978104,5952,7554344,139265,288715,4661,6716,71,551188,7566,116039,930,60823,488,3400076,21088,450908,1350,4220984,99761,1660058,19133,1848641,59027,1398557,16989,493289,5662,7457300,90136,1416650,15377,1546877,12387,14617314,179384
2022-01-11,1347274,16966,2307843,28539,794240,31761,775139,12956,212074,665,2538298,36683,1006295,3408,255755,1959,355258,1839,12322734,123490,7581381,114351,1568215,21559,1300994,40016,40037,39,1021303,5952,7774863,139559,290956,4668,6824,71,554246,7581,117001,930,61255,492,3432119,21106,460530,1350,4232386,100254,1693398,19161,1857502,59070,1401959,17039,498506,5666,7592242,90383,1487291,15431,1571481,12409,14732594,179617
2022-01-12,1359957,16978,2347164,28566,799943,31838,785033,12983,215271,669,2562235,36765,1030638,3433,257958,1963,364470,1845,12655210,123714,7661811,114735,1592460,21637,1308877,40083,40037,39,1042212,6035,7971068,139872,293395,4690,6916,71,559595,7592,118925,930,61928,496,3465463,21114,472355,1372,4248559,100938,1734343,19181,1866102,59114,1405854,17081,505929,5678,7771367,90508,1509230,15462,1604371,12427,14862138,179854
2022-01-13,1376504,16988,2347164,28566,806977,31922,794190,13006,218374,672,2562235,36765,1056389,3453,260396,1967,373398,1851,12956857,123938,7743228,115051,1612869,21732,1318093,40164,43768,43,1061116,6035,8155645,140188,295961,4700,7013,72,564181,7618,121237,931,62390,496,3500915,21127,483952,1381,4265433,101419,1774477,19203,1875887,59150,1409365,17128,512793,5685,7930528,90620,1534797,15482,1634258,12447,14967817,180094
2022-01-14,1393335,16997,2410731,28612,813840,32002,802745,13038,221416,672,2573945,36799,1080003,3468,262482,1970,381673,1858,13279505,124129,7835451,115337,1632641,21809,1327014,40237,44974,44,1078181,6035,8356514,140548,298589,4712,7020,72,568737,7631,123340,934,62906,501,3532768,21142,496312,1381,4281482,101841,1814567,19237,1885771,59180,1411568,17188,519714,5691,8093036,90759,1560363,15513,1666441,12464,15066395,180328
2022-01-15,1410269,17006,2410731,28612,818229,32042,811703,13073,223767,673,2587147,36828,1105037,3484,264702,1976,389770,1864,13604085,124277,7913473,115572,1650088,21888,1327014,40237,44974,44,1092736,6035,8549450,140856,301654,4726,7153,72,573484,7651,123340,934,63409,504,3568999,21148,504789,1381,4298375,102270,1852703,19270,1895833,59212,1414154,17252,527311,5696,8093036,90759,1560363,15513,1666441,12469,15147120,180585
2022-01-16,1427326,17018,2410731,28612,820608,32086,817435,13118,225738,681,2596439,36853,1131206,3494,267095,1979,395472,1871,13882214,124358,7965977,115619,1660871,21984,1327014,40237,44974,44,1103489,6035,8706915,141104,303794,4730,7201,72,577588,7665,123340,934,63710,506,3611351,21155,512393,1381,4313036,102305,1884974,19303,1903428,59240,1417687,17300,533334,5698,8093036,90759,1560363,15513,1666441,12469,15217280,180840
2022-01-17,1442182,17026,2484027,28661,830604,32247,818832,13157,228881,684,2603766,36874,1159986,3505,269199,1984,401722,1875,13971316,124654,8000122,115649,1679705,22087,1348233,40507,48482,44,1109818,6035,8790302,141391,305354,4734,7265,73,580748,7676,127765,938,63998,506,3611351,21158,523424,1382,4323482,102309,1906891,19334,1911546,59257,1419379,17352,538325,5705,8424503,90993,1560363,15513,1734346,12515,15305410,181071
2022-01-18,1458292,17037,2521462,28695,841785,32338,826380,13212,230856,689,2624121,36910,1193479,3519,271500,1987,411849,1887,14432833,125029,8074527,115842,1703396,22197,1355084,40601,49972,44,1115585,6035,9018425,141825,309060,4742,7371,73,586197,7691,129092,940,64377,509,3680896,21158,538791,1383,4343130,102686,1950620,19380,1928306,59327,1421125,17398,547013,5715,8518975,91277,1657611,15558,1763497,12529,15399300,181304
2022-01-19,1476626,17045,2575313,28726,851945,32431,836807,13257,233082,689,2652685,36937,1232238,3535,274658,1990,421013,1891,14864061,125029,8186850,116081,1723496,22285,1369974,40686,51535,44,1122428,6087,9219391,142205,314142,4759,7488,73,593342,7703,131644,941,64719,514,3720816,21178,554778,1412,4373718,103062,2003169,19413,1944916,59385,1431770,17459,559312,5722,8676916,91437,1700336,15625,1801522,12544,15506750,181524
