date,bw_a0-pt,bw_a0-dt,bw_a1-pt,bw_a1-dt,bw_a2-pt,bw_a2-dt,bw_a3-pt,bw_a3-dt,bw_a4-pt,bw_a4-dt,bw_a5-pt,bw_a5-dt,by_a0-pt,by_a0-dt,by_a1-pt,by_a1-dt,by_a2-pt,by_a2-dt,by_a3-pt,by_a3-dt,by_a4-pt,by_a4-dt,by_a5-pt,by_a5-dt,hb_a0-pt,hb_a0-dt,hb_a1-pt,hb_a1-dt,hb_a2-pt,hb_a2-dt,hb_a3-pt,hb_a3-dt,hb_a4-pt,hb_a4-dt,hb_a5-pt,hb_a5-dt,hh_a0-pt,hh_a0-dt,hh_a1-pt,hh_a1-dt,hh_a2-pt,hh_a2-dt,hh_a3-pt,hh_a3-dt,hh_a4-pt,hh_a4-dt,hh_a5-pt,hh_a5-dt,he_a0-pt,he_a0-dt,he_a1-pt,he_a1-dt,he_a2-pt,he_a2-dt,he_a3-pt,he_a3-dt,he_a4-pt,he_a4-dt,he_a5-pt,he_a5-dt,ni_a0-pt,ni_a0-dt,ni_a1-pt,ni_a1-dt,ni_a2-pt,ni_a2-dt,ni_a3-pt,ni_a3-dt,ni_a4-pt,ni_a4-dt,ni_a5-pt,ni_a5-dt,nw_a0-pt,nw_a0-dt,nw_a1-pt,nw_a1-dt,nw_a2-pt,nw_a2-dt,nw_a3-pt,nw_a3-dt,nw_a4-pt,nw_a4-dt,nw_a5-pt,nw_a5-dt,rp_a0-pt,rp_a0-dt,rp_a1-pt,rp_a1-dt,rp_a2-pt,rp_a2-dt,rp_a3-pt,rp_a3-dt,rp_a4-pt,rp_a4-dt,rp_a5-pt,rp_a5-dt,sl_a0-pt,sl_a0-dt,sl_a1-pt,sl_a1-dt,sl_a2-pt,sl_a2-dt,sl_a3-pt,sl_a3-dt,sl_a4-pt,sl_a4-dt,sl_a5-pt,sl_a5-dt,sh_a0-pt,sh_a0-dt,sh_a1-pt,sh_a1-dt,sh_a2-pt,sh_a2-dt,sh_a3-pt,sh_a3-dt,sh_a4-pt,sh_a4-dt,sh_a5-pt,sh_a5-dt,bb_a0-pt,bb_a0-dt,bb_a1-pt,bb_a1-dt,bb_a2-pt,bb_a2-dt,bb_a3-pt,bb_a3-dt,bb_a4-pt,bb_a4-dt,bb_a5-pt,bb_a5-dt,mv_a0-pt,mv_a0-dt,mv_a1-pt,mv_a1-dt,mv_a2-pt,mv_a2-dt,mv_a3-pt,mv_a3-dt,mv_a4-pt,mv_a4-dt,mv_a5-pt,mv_a5-dt,sn_a0-pt,sn_a0-dt,sn_a1-pt,sn_a1-dt,sn_a2-pt,sn_a2-dt,sn_a3-pt,sn_a3-dt,sn_a4-pt,sn_a4-dt,sn_a5-pt,sn_a5-dt,st_a0-pt,st_a0-dt,st_a1-pt,st_a1-dt,st_a2-pt,st_a2-dt,st_a3-pt,st_a3-dt,st_a4-pt,st_a4-dt,st_a5-pt,st_a5-dt,th_a0-pt,th_a0-dt,th_a1-pt,th_a1-dt,th_a2-pt,th_a2-dt,th_a3-pt,th_a3-dt,th_a4-pt,th_a4-dt,th_a5-pt,th_a5-dt,be_a0-pt,be_a0-dt,be_a1-pt,be_a1-dt,be_a2-pt,be_a2-dt,be_a3-pt,be_a3-dt,be_a4-pt,be_a4-dt,be_a5-pt,be_a5-dt,de_a0-pt,de_a0-dt,de_a1-pt,de_a1-dt,de_a2-pt,de_a2-dt,de_a3-pt,de_a3-dt,de_a4-pt,de_a4-dt,de_a5-pt,de_a5-dt
2020-09-12,532,,1481,,12858,3,17924,72,7546,584,4545,1208,1002,,2573,,18514,7,23871,94,9793,848,5789,1696,72,,106,,823,,745,6,250,19,121,33,82,,305,,2244,1,2604,15,974,94,544,157,354,,903,,5310,,6656,27,2378,183,1104,328,351,,955,,5387,3,6870,36,2687,215,1520,413,1221,1,3093,,18696,4,25369,118,8737,569,4680,1136,177,,500,,2985,,3833,11,1425,84,675,151,37,,86,,825,,1216,11,600,53,461,111,69,,207,,1162,,1660,9,722,62,396,90,59,,139,,1097,,1652,5,678,62,378,102,14,,42,,322,,423,3,188,8,66,9,77,,236,,1573,,2581,7,1186,71,698,148,56,,103,,638,,909,3,386,20,238,43,37,,116,,830,,1485,9,767,62,530,117,338,,843,,4573,,4472,16,1351,86,633,124,4478,1,11688,,77837,18,102270,442,39668,3020,22378,5866
2020-09-13,540,,1506,,12912,3,17989,72,7559,584,4548,1208,1008,,2586,,18583,7,23912,94,9805,848,5792,1696,72,,106,,833,,748,6,250,19,121,33,82,,307,,2268,1,2616,15,979,94,545,158,354,,914,,5361,,6684,27,2382,183,1105,329,352,,956,,5423,3,6884,36,2695,215,1521,413,1228,1,3106,,18801,4,25467,118,8758,569,4691,1136,179,,505,,3014,,3853,11,1431,84,679,151,40,,87,,835,,1219,11,601,53,461,111,69,,207,,1164,,1660,9,724,62,396,90,59,,139,,1098,,1652,5,678,62,379,102,14,,42,,322,,423,3,188,8,66,9,79,,236,,1575,,2585,7,1191,71,699,148,56,,103,,640,,912,3,387,20,239,43,38,,116,,832,,1492,9,772,62,530,117,339,,845,,4592,,4483,16,1355,86,634,124,4509,1,11761,,78253,18,102579,442,39755,3020,22406,5868
2020-09-14,544,,1519,,12991,3,18053,72,7578,584,4550,1208,1015,,2601,,18721,7,23987,94,9830,848,5798,1696,72,,106,,836,,749,6,251,19,121,33,82,,307,,2275,1,2619,15,979,94,546,158,357,,922,,5384,,6713,27,2387,183,1106,329,353,,966,,5458,3,6900,36,2699,215,1522,413,1229,1,3120,,18881,4,25538,118,8769,570,4697,1136,181,,510,,3030,,3872,11,1433,84,681,151,40,,88,,836,,1219,11,601,53,461,111,69,,207,,1165,,1667,9,724,62,397,90,59,,139,,1099,,1652,5,678,62,379,102,14,,42,,322,,423,3,188,8,66,9,80,,239,,1585,,2597,7,1200,71,702,148,56,,103,,649,,916,3,389,20,241,43,39,,116,,834,,1494,9,775,62,532,117,339,,846,,4601,,4486,16,1357,86,634,124,4529,1,11831,,78667,18,102885,442,39838,3021,22433,5868
2020-09-15,548,,1524,,13022,3,18077,72,7583,584,4550,1209,1024,,2632,,18935,7,24113,94,9869,849,5806,1697,72,,106,,837,,750,6,251,19,121,34,82,,309,,2285,1,2627,15,980,94,546,158,359,,930,,5424,,6750,27,2407,183,1107,330,355,,975,,5509,3,6935,36,2702,215,1534,413,1243,1,3153,,19062,4,25713,121,8822,570,4707,1138,181,,510,,3043,,3886,11,1436,85,682,151,40,,90,,836,,1214,11,593,53,461,111,71,,209,,1175,,1674,9,726,62,397,90,59,,139,,1100,,1660,5,679,62,379,102,14,,42,,328,,426,3,188,8,66,9,81,,240,,1589,,2603,7,1208,71,709,148,56,,104,,650,,919,3,389,20,241,43,39,,116,,837,,1500,9,787,62,536,118,342,,848,,4643,,4516,16,1363,86,635,124,4566,1,11927,,79275,18,103363,445,39983,3023,22477,5875
2020-09-16,563,,1566,,13187,3,18255,72,7610,584,4555,1209,1035,,2663,,19121,7,24255,94,9903,849,5813,1697,73,,109,,847,,756,6,252,19,122,34,84,,314,,2319,1,2649,15,986,94,547,158,360,,937,,5472,,6777,28,2418,184,1111,330,358,,991,,5580,3,6970,36,2714,215,1534,413,1251,1,3183,,19236,4,25876,121,8866,572,4718,1139,182,,513,,3074,,3903,11,1446,85,684,151,40,,92,,836,,1217,11,594,53,461,111,71,,209,,1189,,1689,9,728,62,399,90,59,,141,,1106,,1667,5,680,62,380,102,14,,42,,333,,428,3,191,8,66,9,82,,244,,1599,,2615,7,1217,71,710,148,56,,104,,652,,923,3,389,20,242,43,39,,117,,839,,1508,9,793,62,538,118,342,,852,,4695,,4551,16,1378,87,637,124,4609,1,12077,,80085,18,104039,446,40165,3027,22517,5876
2020-09-17,568,,1588,,13313,3,18342,72,7641,584,4566,1209,1067,,2735,,19478,7,24529,94,9980,849,5828,1697,73,,109,,854,,762,6,253,19,123,34,84,,315,,2348,1,2657,15,993,94,550,158,364,,950,,5537,,6824,28,2433,184,1116,330,360,,997,,5625,3,7006,36,2720,215,1535,413,1260,1,3202,,19395,4,26035,121,8911,574,4735,1139,184,,518,,3097,,3933,11,1455,85,685,151,41,,102,,839,,1222,11,597,53,461,112,72,,212,,1199,,1697,9,729,62,399,90,59,,141,,1119,,1671,5,680,62,381,102,14,,42,,335,,432,3,191,8,67,9,83,,247,,1617,,2632,7,1231,71,712,148,56,,106,,652,,928,3,390,20,246,43,39,,118,,844,,1521,9,802,62,541,118,343,,864,,4757,,4590,16,1390,87,638,124,4667,1,12246,,81009,18,104781,446,40396,3029,22583,5877
2020-09-18,580,,1623,,13467,3,18479,72,7678,584,4573,1210,1074,,2748,,19616,8,24624,94,10000,849,5840,1697,73,,109,,855,,763,6,253,19,124,34,85,,319,,2375,1,2666,15,997,94,551,159,365,,957,,5594,,6863,28,2436,184,1119,331,370,,1013,,5729,3,7100,36,2750,215,1554,413,1276,1,3220,,19604,4,26232,121,8961,576,4762,1140,184,,523,,3121,,3957,11,1462,85,686,151,41,,102,,834,,1196,11,591,53,450,112,72,,217,,1217,,1709,9,732,62,400,90,59,,141,,1120,,1676,5,683,62,381,102,14,,48,,340,,432,3,192,8,67,9,83,,248,,1640,,2649,7,1247,71,714,148,56,,106,,652,,930,3,390,20,246,43,39,,119,,850,,1525,9,805,62,546,118,346,,868,,4822,,4653,16,1399,87,637,124,4717,1,12361,,81836,19,105454,446,40576,3031,22650,5881
2020-09-19,586,,1651,,13615,4,18611,72,7706,584,4582,1211,1089,,2792,,19816,7,24781,94,10052,849,5850,1698,73,,110,,863,,766,6,255,19,124,34,87,,322,,2420,1,2680,15,998,94,551,159,367,,969,,5657,,6932,28,2456,184,1123,331,374,,1022,,5806,3,7164,37,2765,216,1557,413,1295,1,3260,,19869,4,26438,121,9015,577,4787,1141,185,,528,,3136,,3978,11,1467,85,687,151,41,,102,,838,,1204,11,592,53,450,112,73,,221,,1231,,1720,9,734,62,401,90,61,,140,,1128,,1686,5,683,62,381,102,14,,48,,343,,435,3,197,8,68,9,85,,249,,1658,,2681,7,1260,71,725,148,57,,108,,655,,936,3,391,20,246,43,39,,119,,863,,1540,9,806,62,552,118,350,,876,,4914,,4716,16,1413,87,641,124,4776,1,12517,,82812,19,106268,447,40790,3033,22725,5884
2020-09-20,592,,1670,,13674,4,18665,72,7720,584,4583,1211,1095,,2804,,19925,7,24865,94,10068,849,5853,1698,73,,114,,875,,770,6,258,19,125,34,88,,324,,2457,1,2709,15,1004,94,551,159,367,,971,,5690,,6960,28,2462,185,1123,331,375,,1030,,5849,3,7194,37,2774,216,1556,413,1304,1,3302,,20014,4,26578,122,9057,577,4792,1141,185,,529,,3151,,4002,11,1474,85,687,151,43,,102,,840,,1205,11,592,53,450,112,73,,222,,1242,,1723,9,739,62,402,90,61,,140,,1130,,1690,5,686,62,381,102,14,,48,,343,,435,3,197,8,68,9,85,,250,,1668,,2686,7,1263,71,727,148,58,,118,,673,,951,3,396,20,247,43,39,,120,,864,,1547,9,811,62,552,118,354,,882,,4993,,4760,16,1425,87,643,124,4806,1,12626,,83388,19,106740,448,40926,3034,22740,5884
2020-09-21,595,,1685,,13745,4,18726,72,7739,584,4588,1211,1101,,2825,,20067,7,24957,94,10097,849,5857,1698,73,,114,,877,,772,6,258,19,125,34,88,,325,,2468,1,2710,15,1006,94,551,159,368,,977,,5710,,6976,28,2467,185,1126,331,376,,1036,,5903,3,7235,37,2778,216,1559,413,1306,1,3313,,20083,4,26635,122,9069,577,4795,1141,185,,530,,3158,,4020,11,1479,85,687,151,43,,102,,840,,1206,11,593,53,450,112,75,,222,,1249,,1729,9,739,62,402,90,61,,140,,1130,,1691,5,687,62,381,102,14,,48,,343,,435,3,197,8,68,9,85,,250,,1671,,2690,7,1266,71,730,148,59,,118,,677,,953,3,397,20,248,43,39,,120,,865,,1549,9,812,62,553,118,354,,885,,5017,,4770,16,1426,87,647,124,4822,1,12690,,83803,19,107054,448,41010,3034,22767,5884
2020-09-22,606,,1709,,13865,4,18792,72,7764,584,4590,1211,1114,,2853,,20250,7,25096,94,10135,851,5867,1699,73,,114,,878,,774,6,259,19,125,34,92,,334,,2496,1,2724,15,1013,94,554,159,371,,988,,5753,,7013,28,2484,185,1136,332,377,,1044,,5920,3,7261,37,2788,216,1561,414,1325,1,3354,,20301,4,26826,122,9120,577,4807,1144,188,,532,,3183,,4043,11,1486,85,693,152,43,,102,,840,,1206,11,593,53,450,112,76,,226,,1268,,1739,9,743,62,403,90,61,,140,,1135,,1697,5,687,62,381,102,14,,58,,345,,439,3,199,8,68,9,85,,251,,1688,,2710,7,1288,71,752,149,60,,118,,677,,956,3,397,20,249,43,39,,122,,871,,1552,9,819,62,555,118,354,,893,,5096,,4812,16,1438,87,650,124,4878,1,12838,,84566,19,107640,448,41213,3036,22841,5892
2020-09-23,615,,1728,,13960,4,18870,72,7797,586,4594,1212,1128,,2887,,20441,7,25230,94,10168,852,5874,1700,73,,117,,889,,786,6,259,19,126,34,92,,334,,2537,1,2743,15,1014,94,554,159,373,,990,,5804,,7053,28,2498,185,1141,332,383,,1057,,5998,3,7316,37,2802,216,1568,414,1333,1,3391,,20491,4,26975,123,9155,578,4824,1148,189,,533,,3206,,4060,11,1486,85,695,152,43,,102,,844,,1215,11,598,53,450,112,77,,228,,1288,,1748,9,749,62,403,90,61,,142,,1142,,1702,5,688,62,381,102,14,,58,,348,,442,3,200,8,69,9,85,,252,,1701,,2720,7,1300,71,758,149,60,,120,,680,,962,3,399,21,249,43,39,,122,,872,,1557,9,820,62,555,118,356,,898,,5149,,4859,16,1446,88,651,124,4921,1,12959,,85350,19,108238,449,41379,3042,22892,5898
2020-09-24,620,,1749,,14067,4,18972,72,7845,587,4602,1212,1139,,2916,,20639,7,25378,94,10213,852,5889,1701,73,,117,,898,,790,6,258,19,126,34,93,,337,,2580,1,2769,15,1019,94,554,159,377,,997,,5872,,7117,28,2515,186,1145,332,389,,1070,,6078,3,7373,38,2822,218,1570,419,1348,1,3423,,20660,4,27169,123,9209,579,4846,1152,193,,535,,3226,,4079,11,1488,85,696,152,43,,103,,847,,1219,11,599,53,451,112,78,,228,,1310,,1762,9,752,62,404,90,62,,143,,1154,,1716,5,692,62,383,102,14,,56,,351,,443,3,202,8,70,9,85,,253,,1717,,2747,7,1321,72,764,150,61,,121,,687,,978,3,400,21,250,43,39,,125,,884,,1571,9,830,63,558,118,358,,912,,5248,,4926,16,1459,88,655,124,4972,1,13085,,86218,19,109009,450,41624,3049,22963,5909
2020-09-25,622,,1769,,14174,4,19058,72,7874,588,4609,1212,1151,,2947,,20763,7,25520,95,10259,854,5898,1701,73,,121,,907,,795,6,258,19,126,34,94,,339,,2624,1,2781,15,1022,94,554,159,379,,1014,,5949,1,7173,29,2543,186,1151,332,392,,1076,,6135,3,7412,37,2840,220,1575,421,1360,1,3457,,20927,4,27399,122,9250,580,4860,1154,195,,539,,3265,,4115,11,1501,87,696,153,43,,103,,851,,1222,11,600,53,451,112,80,,236,,1340,,1779,9,758,62,404,90,62,,144,,1163,,1726,5,700,62,383,102,14,,56,,356,,445,3,203,8,70,9,85,,256,,1739,,2757,7,1337,72,768,151,61,,125,,691,,990,3,405,21,253,43,39,,127,,887,,1582,9,832,63,557,118,361,,924,,5349,,5016,16,1481,88,663,124,5011,1,13233,,87120,20,109770,450,41863,3057,23018,5915
2020-09-26,628,,1788,,14320,4,19165,72,7916,588,4620,1213,1167,,2981,,20953,7,25687,95,10295,854,5904,1701,73,,127,,927,,806,6,260,19,127,34,96,,343,,2694,1,2817,15,1029,94,554,159,381,,1023,,6023,,7244,29,2562,186,1152,334,398,,1110,,6264,3,7520,37,2865,220,1578,423,1375,1,3522,,21176,4,27633,122,9297,580,4875,1156,195,,539,,3286,,4140,11,1509,87,700,153,43,,106,,856,,1230,11,601,53,452,112,83,,243,,1367,,1793,9,760,62,404,90,63,,146,,1172,,1736,5,701,62,385,102,14,,57,,356,,449,3,205,8,70,9,86,,264,,1775,,2782,7,1357,73,788,153,61,,125,,693,,993,3,408,21,256,43,39,,129,,895,,1589,9,837,63,557,118,362,,933,,5420,,5076,16,1495,88,665,124,5064,1,13436,,88177,19,110660,450,42097,3058,23087,5924
2020-09-27,628,,1788,,14320,4,19165,72,7916,588,4620,1213,1174,,3000,,21051,7,25783,95,10316,854,5913,1703,75,,132,,951,,817,6,263,19,128,34,97,,355,,2739,1,2838,15,1037,94,555,159,386,,1033,,6125,,7317,29,2579,187,1154,334,398,,1114,,6270,3,7533,37,2865,220,1579,423,1387,1,3570,,21367,4,27818,122,9336,580,4891,1157,196,,543,,3303,,4151,11,1514,88,701,153,43,,106,,861,,1232,11,601,53,452,112,85,,246,,1371,,1798,9,760,62,405,90,64,,146,,1174,,1743,5,702,62,385,102,14,,57,,356,,449,3,205,8,70,9,86,,268,,1786,,2794,7,1368,73,793,153,61,,127,,706,,1008,3,411,21,256,43,39,,129,,897,,1590,9,837,63,557,118,362,,943,,5477,,5134,16,1508,88,666,124,5095,1,13557,,88754,19,111170,450,42218,3060,23125,5927
2020-09-28,640,,1820,,14491,4,19309,72,7962,590,4645,1214,1179,,3005,,21086,7,25827,95,10327,854,5914,1703,75,,132,,957,,817,6,263,19,128,34,97,,356,,2771,1,2851,15,1042,94,556,159,386,,1038,,6139,,7331,29,2583,187,1154,334,398,,1114,,6270,3,7533,37,2865,220,1579,423,1401,1,3603,,21487,4,27940,122,9359,580,4901,1158,198,,549,,3329,,4180,11,1522,87,701,153,43,,106,,861,,1232,11,601,53,452,112,85,,246,,1380,,1804,9,761,62,405,90,64,,146,,1175,,1744,5,703,62,385,102,14,,57,,356,,449,3,205,8,70,9,86,,270,,1790,,2805,7,1375,73,796,153,62,,130,,712,,1022,3,419,21,258,43,39,,129,,897,,1590,9,839,63,560,118,362,,946,,5513,,5163,16,1518,88,669,124,5129,1,13647,,89214,19,111597,450,42344,3061,23173,5929
2020-09-29,646,,1847,,14608,4,19425,72,7994,590,4656,1214,1184,,3043,,21238,7,25973,96,10380,855,5927,1706,75,,133,,960,,824,6,265,19,128,34,98,,365,,2793,1,2871,15,1047,94,559,159,387,,1047,,6203,,7384,29,2595,188,1158,334,406,,1140,,6348,3,7615,37,2894,220,1610,422,1417,1,3636,,21709,4,28156,122,9412,580,4923,1160,198,,555,,3368,,4203,11,1528,87,702,155,44,,106,,862,,1232,11,601,53,452,113,84,,247,,1404,,1812,9,765,62,408,90,66,,146,,1185,,1760,5,706,62,388,102,14,,57,,360,,456,3,209,8,72,9,86,,275,,1794,,2819,7,1378,73,799,153,62,,130,,716,,1025,3,422,21,258,44,39,,129,,897,,1590,9,841,63,560,118,365,,953,,5575,,5212,16,1528,88,670,124,5171,1,13809,,90020,19,112357,451,42565,3063,23270,5937
2020-09-30,652,,1872,,14690,4,19495,72,8015,591,4663,1218,1190,,3061,,21328,7,26054,96,10411,855,5933,1706,76,,139,,984,,839,6,269,19,128,34,99,,369,,2838,1,2899,15,1052,94,563,160,396,,1064,,6250,,7439,29,2617,188,1165,334,408,,1148,,6407,3,7662,37,2908,220,1616,424,1427,1,3682,,21909,4,28345,125,9479,581,4947,1161,198,,559,,3400,,4225,11,1537,87,703,156,44,,106,,862,,1232,11,601,53,452,113,88,,250,,1423,,1826,9,769,63,412,90,66,,148,,1188,,1761,5,707,62,388,102,14,,58,,364,,462,3,210,8,72,9,87,,280,,1805,,2837,7,1392,74,801,153,62,,130,,717,,1027,3,425,21,258,44,39,,132,,907,,1594,9,843,63,560,119,368,,963,,5653,,5273,16,1544,88,676,124,5214,1,13961,,90725,19,112970,454,42779,3067,23337,5947
2020-10-01,663,,1893,,14817,4,19589,72,8038,592,4672,1218,1200,,3084,,21527,7,26242,95,10465,855,5943,1706,76,,139,,1000,,853,6,273,19,130,34,100,,374,,2867,1,2917,16,1059,94,562,160,397,,1072,,6305,,7497,29,2635,188,1169,334,411,,1154,,6462,3,7710,37,2920,220,1620,425,1437,1,3744,,22208,5,28645,125,9546,584,4963,1165,198,,561,,3416,,4242,11,1540,87,704,157,46,,108,,871,,1236,11,602,53,452,113,92,,252,,1447,,1842,9,771,63,413,90,67,,150,,1201,,1777,5,715,62,390,102,14,,58,,368,,471,3,211,8,73,9,88,,280,,1832,,2864,7,1415,74,809,154,62,,131,,720,,1034,3,441,21,266,44,40,,135,,913,,1601,9,850,63,567,119,372,,984,,5768,,5390,16,1573,88,682,124,5263,1,14119,,91722,20,113910,454,43054,3071,23415,5954
2020-10-02,671,,1919,,14995,4,19728,72,8065,592,4686,1219,1209,,3106,,21701,7,26381,95,10491,856,5945,1706,76,,141,,1018,,867,6,277,19,132,34,103,,382,,2911,1,2946,16,1063,94,563,160,404,,1104,,6405,,7573,29,2653,188,1170,334,413,,1167,,6536,3,7790,37,2946,221,1626,428,1455,1,3815,,22479,5,28948,125,9632,583,4993,1165,199,,574,,3464,,4289,11,1549,87,704,157,47,,109,,881,,1244,11,605,53,452,113,94,,253,,1458,,1852,9,773,63,414,90,67,,150,,1209,,1786,5,720,62,394,102,14,,58,,372,,473,3,212,8,74,9,88,,286,,1848,,2885,7,1428,74,814,156,62,,134,,725,,1041,3,445,21,270,44,41,,136,,921,,1615,9,853,63,568,119,377,,998,,5882,,5475,16,1594,88,686,125,5320,1,14332,,92805,20,114893,454,43306,3072,23491,5961
2020-10-03,672,,1929,,15053,4,19778,72,8083,593,4687,1219,1214,,3122,,21846,7,26487,95,10539,859,5955,1711,77,,152,,1030,,886,6,279,19,133,34,105,,387,,2943,1,2978,16,1072,94,563,160,411,,1122,,6534,,7678,30,2681,188,1176,334,420,,1192,,6641,3,7907,37,2972,221,1631,429,1469,1,3858,,22762,5,29218,125,9705,583,5017,1168,199,,577,,3516,,4329,11,1555,88,706,157,49,,111,,903,,1259,11,606,53,452,113,94,,254,,1480,,1867,9,781,63,419,90,68,,151,,1223,,1808,5,722,62,397,102,14,,59,,379,,477,3,216,8,75,9,88,,286,,1861,,2901,7,1440,74,815,158,62,,134,,733,,1044,3,450,21,270,44,41,,137,,928,,1623,9,857,63,572,119,384,,1022,,6035,,5570,16,1633,88,704,127,5367,1,14493,,93867,20,115810,455,43591,3077,23572,5974
2020-10-04,683,,1969,,15273,4,19954,72,8139,593,4704,1219,1220,,3130,,21977,7,26593,95,10580,858,5961,1711,77,,157,,1047,,904,6,280,19,133,34,106,,397,,2983,1,3013,17,1087,94,574,160,418,,1150,,6596,,7735,30,2693,188,1182,334,421,,1198,,6707,3,7970,37,2986,221,1658,429,1484,1,3903,,22962,5,29410,126,9753,583,5034,1169,201,,582,,3532,,4343,11,1559,88,706,157,49,,111,,903,,1259,11,606,53,452,113,94,,254,,1485,,1874,9,783,63,420,90,68,,154,,1229,,1822,5,723,62,397,102,14,,59,,379,,477,3,216,8,75,9,88,,289,,1893,,2919,7,1447,74,823,158,63,,141,,740,,1054,3,462,21,276,44,41,,141,,934,,1639,9,867,63,578,119,387,,1034,,6133,,5643,16,1646,88,712,127,5414,1,14669,,94773,20,116609,457,43827,3076,23685,5975
2020-10-05,688,,1982,,15338,4,20010,74,8162,593,4707,1219,1223,,3135,,22045,7,26639,95,10599,858,5964,1712,77,,158,,1055,,910,6,282,19,135,34,106,,398,,3013,1,3023,18,1099,94,586,160,422,,1155,,6684,,7800,30,2717,188,1187,335,422,,1209,,6752,3,8018,37,2998,221,1662,429,1492,1,3931,,23128,5,29555,126,9800,583,5048,1169,203,,585,,3560,,4368,11,1567,88,711,157,49,,111,,903,,1259,11,606,53,452,113,95,,254,,1496,,1880,9,787,63,421,90,68,,156,,1237,,1832,5,726,62,401,102,14,,59,,379,,477,3,216,8,75,9,90,,290,,1903,,2938,7,1456,74,825,158,63,,141,,741,,1059,3,464,21,278,44,41,,141,,936,,1641,9,868,63,578,119,389,,1039,,6165,,5669,16,1654,88,713,127,5442,1,14744,,95335,20,117078,460,44001,3076,23743,5977
2020-10-06,691,,1993,,15436,4,20114,74,8199,593,4715,1223,1230,,3158,,22185,7,26768,95,10658,858,5979,1714,77,,158,,1064,,913,6,283,19,135,34,109,,404,,3053,1,3060,18,1108,94,587,160,424,,1165,,6745,,7851,30,2726,188,1188,338,426,,1225,,6837,3,8098,37,3014,221,1670,430,1513,1,3989,,23452,5,29878,126,9892,583,5076,1171,204,,591,,3603,,4415,12,1581,87,719,157,50,,115,,929,,1285,11,617,53,453,113,96,,257,,1509,,1895,9,792,63,423,90,68,,157,,1242,,1844,5,732,62,403,102,14,,62,,392,,507,3,232,8,86,9,91,,291,,1908,,2950,7,1466,74,827,158,64,,141,,747,,1062,3,469,21,281,44,41,,141,,940,,1647,9,872,63,582,119,393,,1064,,6310,,5762,16,1677,88,716,127,5491,1,14911,,96352,20,118049,461,44318,3075,23840,5989
2020-10-07,699,,2039,,15565,4,20250,73,8238,594,4743,1223,1240,,3179,,22321,7,26918,96,10703,860,5991,1717,78,,161,,1089,,946,6,291,19,135,34,109,,419,,3104,1,3091,18,1123,95,589,160,430,,1172,,6859,,7934,30,2756,188,1191,338,428,,1232,,6891,3,8176,37,3032,221,1683,430,1527,1,4033,,23776,4,30177,127,9966,585,5100,1174,205,,599,,3640,,4446,12,1589,87,724,157,54,,117,,942,,1300,11,623,53,453,113,101,,261,,1533,,1912,9,797,63,423,90,68,,158,,1258,,1855,5,737,62,405,102,14,,62,,394,,511,3,236,8,87,9,93,,302,,1943,,3004,7,1497,76,840,160,64,,141,,748,,1064,3,476,21,281,44,41,,141,,945,,1650,9,881,63,583,119,398,,1086,,6440,,5857,16,1701,88,723,127,5549,1,15102,,97448,19,119091,462,44646,3083,23951,5997
2020-10-08,710,,2084,,15801,4,20508,73,8308,595,4769,1226,1257,,3215,,22564,7,27162,96,10785,860,6021,1718,78,,162,,1132,,990,6,300,19,139,35,109,,431,,3140,1,3125,18,1129,96,594,161,445,,1189,,6970,,8048,30,2795,188,1200,339,435,,1254,,6980,3,8299,37,3067,222,1694,432,1545,2,4114,,24156,4,30590,127,10092,587,5131,1174,210,,607,,3712,,4518,12,1618,87,729,157,54,,117,,947,,1304,11,624,53,453,113,102,,265,,1544,,1931,9,804,63,425,90,68,,161,,1286,,1887,5,750,62,408,102,15,,64,,406,,518,3,242,8,87,9,93,,309,,1972,,3040,7,1532,76,851,160,66,,143,,759,,1078,3,487,21,282,44,41,,142,,950,,1658,9,884,63,585,119,408,,1121,,6610,1,5981,16,1736,88,727,127,5636,2,15378,,98929,20,120637,462,45153,3088,24095,6006
2020-10-09,715,,2146,,16003,4,20745,73,8365,595,4787,1226,1277,,3252,,22839,7,27447,96,10862,861,6051,1720,78,,166,,1165,,1023,6,304,19,140,35,109,,439,,3196,1,3172,18,1139,96,598,161,453,,1213,,7123,,8225,30,2844,188,1217,339,439,,1283,,7118,3,8465,37,3119,223,1704,432,1570,2,4181,,24591,4,31025,128,10217,591,5164,1175,212,,611,,3755,,4560,12,1628,87,731,157,58,,120,,969,,1321,11,630,53,453,113,104,,272,,1575,,1957,9,817,63,426,90,69,,162,,1301,,1903,5,757,62,410,102,15,,64,,410,,522,3,245,8,88,9,93,,330,,2023,,3104,7,1568,76,869,160,66,,144,,764,,1083,3,491,21,284,44,42,,148,,965,,1677,9,904,63,586,119,417,,1163,,6835,1,6146,16,1785,88,739,128,5717,2,15694,,100632,20,122375,463,45675,3094,24247,6010
