date,AK-xt,AK-yt,AL-xt,AL-yt,AR-xt,AR-yt,AS-xt,AS-yt,AZ-xt,AZ-yt,CA-xt,CA-yt,CO-xt,CO-yt,CT-xt,CT-yt,DC-xt,DC-yt,DE-xt,DE-yt,FL-xt,FL-yt,GA-xt,GA-yt,GU-xt,GU-yt,HI-xt,HI-yt,IA-xt,IA-yt,ID-xt,ID-yt,IL-xt,IL-yt,IN-xt,IN-yt,KS-xt,KS-yt,KY-xt,KY-yt,LA-xt,LA-yt,MA-xt,MA-yt,MD-xt,MD-yt,ME-xt,ME-yt,MI-xt,MI-yt,MN-xt,MN-yt,MO-xt,MO-yt,MP-xt,MP-yt,MS-xt,MS-yt,MT-xt,MT-yt,NC-xt,NC-yt,ND-xt,ND-yt,NE-xt,NE-yt,NH-xt,NH-yt,NJ-xt,NJ-yt,NM-xt,NM-yt,NV-xt,NV-yt,NY-xt,NY-yt,OH-xt,OH-yt,OK-xt,OK-yt,OR-xt,OR-yt,PA-xt,PA-yt,PR-xt,PR-yt,RI-xt,RI-yt,SC-xt,SC-yt,SD-xt,SD-yt,TN-xt,TN-yt,TX-xt,TX-yt,UT-xt,UT-yt,VA-xt,VA-yt,VI-xt,VI-yt,VT-xt,VT-yt,WA-xt,WA-yt,WI-xt,WI-yt,WV-xt,WV-yt,WY-xt,WY-yt
2022-06-23,518263,215122,3111020,943093,2040106,688456,45630,23731,5410914,2190223,32388802,15779924,4641620,2227755,3454129,1514707,761053,275357,822173,326366,17261864,6098813,7051594,2377218,156245,70910,1256759,636980,2163693,1069162,1108714,442677,9705269,4730373,4223111,1829019,2139920,838334,2985720,1180963,2863086,1028395,6878258,2913203,5322331,2487150,1240604,628952,6753912,3370527,4285886,2340651,4107680,1533819,45662,21608,1796819,609574,706130,303107,9023702,1843245,505848,190112,1376413,650924,1147917,474117,8134546,3344567,1873544,781640,2311703,780139,17766154,7094430,7475323,3714006,2851411,893345,3327283,1645742,11117364,3956974,2881224,1750479,1066561,495053,3532380,1244999,690944,240111,4292381,1713861,21296579,6683782,2342675,967271,7429871,3178537,71386,18250,592553,323043,6243026,3072476,4227416,2222827,1179932,494766,341030,134115
2022-06-24,518454,215255,3111625,943698,2040634,688915,45636,23743,5412864,2191772,32402308,15794500,4643422,2229425,3455184,1515611,761848,275630,822376,326582,17264965,6102149,7053381,2379232,156255,70934,1257063,637457,2164150,1069710,1108991,442982,9706477,4733297,4224125,1830108,2140491,838899,2986323,1181567,2863589,1029046,6880988,2915270,5324705,2488928,1240899,629293,6755365,3372126,4287213,2342110,4108740,1534880,45664,21633,1797108,609932,706249,303227,9028037,1845034,505981,190237,1376759,651444,1148231,474347,8136522,3346737,1874284,782262,2312245,780619,17770604,7097948,7477236,3715901,2852097,893898,3328078,1646740,11120749,3959245,2881388,1750999,1066903,495343,3533286,1245832,691096,240308,4293225,1714787,21305122,6688316,2342762,967344,7432647,3180753,71406,18251,592800,323245,6246032,3074634,4228268,2223988,1180170,494981,341130,134177
2022-06-25,518507,215295,3111824,943937,2040765,689041,45637,23749,5414161,2192535,32412062,15801902,4645139,2230107,3456074,1516057,762904,275859,822720,326658,17267657,6104546,7054457,2380222,156284,71031,1257499,637765,2164351,1069826,1109120,443105,9707219,4734937,4224806,1830506,2141629,839090,2986888,1181823,2863962,1029273,6883897,2916315,5327268,2489816,1241254,629361,6756184,3372766,4288557,2342599,4109914,1535401,45669,21671,1797248,610092,706287,303246,9030503,1845792,505989,190243,1376970,651590,1148688,474420,8138023,3347932,1874666,782534,2312721,780910,17774543,7100056,7478254,3716803,2852429,894146,3328909,1647090,11122981,3960206,2881567,1751269,1067110,495474,3533750,1246201,691132,240337,4293931,1715323,21311504,6690731,2342941,967472,7435524,3181870,71408,18251,592959,323321,6248716,3075581,4228988,2224369,1180249,495054,341143,134183
2022-06-26,518525,215312,3111959,944082,2040839,689091,45637,23749,5414812,2192928,32415147,15805559,4645649,2230464,3456477,1516311,763220,275974,822762,326696,17269207,6106026,7055049,2380780,156284,71037,1257838,637962,2164440,1069903,1109163,443147,9707750,4735803,4225015,1830673,2141747,839182,2987116,1181948,2864085,1029418,6885262,2916889,5328180,2490289,1241311,629402,6756627,3373131,4289112,2342831,4110242,1535679,45669,21671,1797302,610149,706293,303261,9031712,1846172,505995,190243,1377425,651650,1148769,474473,8138623,3348552,1874819,782648,2312946,781123,17776659,7101238,7478801,3717282,2852591,894294,3329085,1647323,11124041,3960772,2881612,1751373,1067285,495608,3533951,1246394,691142,240351,4294119,1715556,21314393,6691999,2343004,967578,7436303,3182569,71410,18251,592994,323350,6249276,3075989,4229213,2224498,1180281,495078,341145,134186
2022-06-27,518661,215434,3112452,944574,2041211,689502,45644,23778,5416542,2194137,32425090,15816721,4647238,2231779,3457174,1517057,763706,276205,822954,326884,17272101,6108913,7056212,2381646,156301,71085,1258203,638273,2164996,1070407,1109394,443415,9709011,4738497,4225938,1831563,2142379,839613,2987607,1182502,2864514,1029893,6887647,2918644,5330136,2491849,1241695,629739,6757897,3374610,4290497,2344124,4111471,1536570,45678,21682,1797603,610509,706411,303388,9034872,1847586,506140,190368,1377717,652032,1149019,474657,8140272,3350367,1875405,783086,2313399,781550,17780460,7104473,7480772,3718950,2853184,894728,3329810,1648244,11127123,3962923,2881811,1751820,1067495,495841,3535257,1247145,691378,240609,4294979,1716352,21320922,6695294,2343806,968258,7438518,3184295,71429,18253,593233,323505,6251487,3077538,4230275,2225557,1180451,495286,341213,134241
2022-06-28,518848,215567,3112921,945174,2041724,689914,45649,23785,5418201,2195355,32436094,15827613,4648960,2233272,3458088,1517802,764220,276436,823166,327100,17275067,6111705,7057016,2382546,156330,71184,1258476,638616,2165512,1070904,1109644,443737,9710271,4741036,4226874,1832451,2143077,840081,2988149,1183165,2864984,1030380,6890508,2920624,5332253,2493549,1242249,630073,6759276,3376205,4292024,2345495,4112511,1537540,45685,21689,1797927,610883,706558,303526,9038208,1849110,506309,190505,1378059,652458,1149303,474881,8142567,3352198,1876059,783635,2313831,782003,17784473,7108055,7482931,3720647,2853767,895258,3330706,1649186,11130944,3965299,2882077,1752313,1067884,496108,3536077,1247982,691613,240882,4295627,1716800,21327063,6698622,2344501,968935,7441046,3186239,71455,18254,593554,323676,6253630,3079296,4231561,2226851,1180584,495495,341266,134304
2022-06-29,519011,215695,3113435,945744,2042189,690353,45659,23798,5420288,2196705,32446733,15838755,4650698,2234730,3459227,1518507,764756,276693,823432,327313,17277988,6114595,7058707,2384300,156360,71223,1258797,638986,2166247,1071409,1109852,444023,9712298,4743775,4227675,1833308,2143781,840601,2988755,1183792,2865548,1030937,6893831,2922409,5334659,2495255,1242651,630402,6760521,3377655,4293952,2346936,4113719,1538457,45689,21698,1798259,611310,706695,303668,9041377,1850659,506473,190661,1378365,652868,1149574,475103,8144544,3354166,1876666,784133,2314266,782416,17789090,7111480,7485409,3722422,2854437,895738,3331580,1650156,11134814,3967414,2882271,1752805,1068215,496339,3536824,1248785,691862,241091,4296053,1717215,21333673,6702025,2345214,969518,7443437,3188093,71466,18257,593769,323840,6255776,3081212,4232743,2228004,1180788,495703,341317,134353
2022-06-30,519193,215807,3113951,946340,2042703,690790,45664,23804,5422011,2198263,32457999,15849988,4652583,2236194,3460255,1519222,765228,276914,823643,327481,17280713,6117415,7060557,2386289,156386,71342,1259106,639297,2166861,1071927,1110115,444395,9715327,4746409,4228548,1834332,2144450,841181,2989455,1184428,2866074,1031597,6896988,2924273,5336609,2496829,1243088,630730,6761869,3379058,4295658,2348206,4114900,1539484,45695,21716,1798595,611776,706886,303817,9044831,1852206,506653,190824,1378704,653368,1149817,475284,8147061,3356001,1877427,784709,2314707,782857,17793392,7114915,7487794,3724370,2855102,896266,3332396,1651185,11138754,3969668,2882520,1753292,1068659,496615,3537676,1249530,692071,241308,4296868,1718074,21340126,6705655,2345967,970243,7445871,3189923,71481,18260,594105,323993,6258028,3082943,4234028,2229172,1181023,495899,341413,134437
2022-07-01,519349,215945,3114503,947201,2043204,691272,45668,23824,5423742,2199667,32470098,15862879,4654397,2237656,3461017,1519855,765748,277130,823842,327672,17283664,6120333,7062209,2388170,156390,71375,1259509,639724,2167294,1072407,1110343,444656,9717937,4749181,4229431,1835250,2145104,841717,2990044,1185019,2866565,1032143,6899407,2925742,5338438,2498339,1243424,630986,6763264,3380444,4297413,2349505,4116006,1540502,45716,21735,1798949,612143,707065,303973,9048198,1853759,506789,190932,1379007,653765,1150030,475482,8149264,3357857,1877933,785119,2315177,783310,17797390,7117812,7489465,3726022,2855795,896805,3333229,1652104,11141850,3971683,2882755,1753737,1069045,496841,3538666,1250333,692239,241477,4297785,1719007,21347075,6709839,2346565,970892,7448269,3191855,71504,18261,594309,324151,6260271,3084749,4235212,2230180,1181239,496082,341499,134545
2022-07-02,519385,215973,3114685,947417,2043303,691384,45668,23824,5424479,2200306,32474977,15868408,4655059,2238094,3461603,1520204,766063,277249,823911,327726,17285444,6122309,7062909,2389062,156401,71407,1259620,639937,2167406,1072495,1110433,444733,9719291,4750481,4229612,1835438,2145283,841880,2990347,1185267,2866786,1032318,6900440,2926517,5339578,2498972,1243485,631029,6763634,3380914,4297738,2349733,4116364,1540860,45734,21766,1799034,612265,707099,303999,9049438,1854234,506798,190939,1379113,653875,1150099,475556,8150229,3358767,1878140,785285,2315447,783611,17799530,7119447,7489966,3726650,2856017,896966,3333510,1652354,11142944,3972426,2882910,1753954,1069201,496942,3538998,1250633,692269,241507,4298075,1719365,21351295,6711969,2346748,971108,7449403,3192738,71504,18261,594376,324200,6261243,3085558,4235461,2230399,1181284,496133,341517,134558
2022-07-03,519399,215988,3114803,947548,2043343,691428,45668,23824,5424948,2200708,32476831,15871228,4655361,2238345,3461821,1520376,766164,277318,823957,327748,17286548,6123553,7063306,2389501,156401,71407,1259690,640035,2167439,1072542,1110465,444767,9719881,4751112,4229731,1835559,2145377,841966,2990597,1185370,2866834,1032362,6900945,2926828,5339964,2499355,1243520,631052,6763848,3381165,4297836,2349850,4116508,1541031,45734,21766,1799083,612333,707120,304014,9050126,1854460,506802,190940,1379150,653925,1150133,475586,8150636,3359252,1878237,785357,2315592,783784,17800596,7120336,7490204,3726946,2856123,897058,3333616,1652509,11143479,3972796,2882940,1754031,1069299,497021,3539126,1250822,692282,241530,4298213,1719546,21353644,6713125,2346770,971136,7449863,3193260,71505,18261,594401,324210,6261627,3085926,4235531,2230483,1181315,496161,341525,134562
2022-07-04,519401,215992,3114849,947583,2043369,691457,45668,23824,5425142,2200772,32477399,15871633,4655392,2238379,3461857,1520408,766171,277327,823967,327754,17286763,6123724,7063390,2389591,156401,71407,1259694,640048,2167447,1072552,1110480,444777,9720003,4751180,4229762,1835594,2145391,841979,2990622,1185393,2866841,1032365,6900980,2926858,5340013,2499434,1243533,631057,6763896,3381214,4297856,2349871,4116531,1541059,45734,21766,1799107,612348,707121,304024,9050385,1854587,506804,190940,1379167,653930,1150142,475604,8150691,3359327,1878262,785374,2315615,783807,17800701,7120411,7490251,3727011,2856144,897091,3333627,1652547,11143562,3972878,2882966,1754096,1069312,497026,3539153,1250874,692286,241531,4298235,1719593,21354803,6713456,2346778,971144,7449988,3193352,71505,18261,594409,324217,6261684,3085975,4235557,2230494,1181321,496166,341526,134562
2022-07-05,519534,216086,3115456,948159,2043758,691855,45676,23842,5426755,2202144,32486946,15882693,4656661,2239763,3462630,1521051,766524,277523,824159,327911,17289632,6126520,7065284,2391340,156420,71457,1259903,640337,2167840,1072962,1110705,445054,9722560,4753804,4230730,1836475,2145940,842430,2991166,1185974,2867215,1032870,6903076,2928299,5341480,2501027,1243925,631330,6765063,3382595,4299052,2350977,4117481,1541878,45744,21777,1799408,612688,707276,304140,9053433,1855978,506942,191052,1379461,654314,1150355,475783,8152345,3361024,1878737,785816,2316097,784202,17803592,7122725,7492128,3728623,2856842,897546,3334220,1653393,11146645,3974692,2883206,1754594,1069669,497266,3540314,1251667,692463,241665,4299091,1720338,21361072,6716862,2347505,971837,7452154,3195140,71525,18262,594619,324374,6263499,3087610,4236760,2231547,1181497,496353,341587,134620
2022-07-06,519663,216218,3116069,948830,2044232,692299,45681,23856,5428472,2203454,32496620,15893977,4658065,2241177,3463446,1521677,766883,277755,824360,328143,17292671,6129405,7066853,2393220,156444,71547,1260149,640646,2168454,1073497,1110992,445407,9725314,4756545,4231720,1837585,2146607,842925,2991810,1186597,2867769,1033428,6905435,2929820,5343282,2502521,1244299,631613,6766168,3383844,4300563,2352178,4118677,1542809,45751,21786,1799810,613166,707460,304297,9056614,1857314,507107,191226,1379794,654740,1150575,475974,8154090,3362722,1879319,786280,2316645,784620,17807656,7125548,7494006,3730068,2857558,898117,3334948,1654370,11150150,3976859,2883440,1755098,1069993,497534,3541036,1252485,692700,241909,4299896,1721086,21367336,6720529,2348221,972504,7454210,3196863,71542,18266,594811,324477,6265409,3089306,4237996,2232605,1181733,496540,341664,134659
2022-07-07,519790,216362,3116801,949542,2044669,692783,45683,23870,5430122,2204935,32505976,15905142,4659444,2242607,3464431,1522400,767224,277983,824573,328362,17295684,6132352,7068721,2395224,156477,71588,1260367,640924,2169112,1074000,1111262,445661,9728005,4759403,4232453,1838415,2147217,843423,2992455,1187205,2868279,1034027,6908240,2931381,5344876,2503948,1244772,631886,6767231,3385081,4302192,2353369,4119677,1543774,45755,21802,1800124,613589,707671,304441,9059584,1858868,507266,191359,1380144,655176,1150839,476158,8156143,3364579,1879885,786780,2317139,785132,17811653,7128578,7496088,3731750,2858218,898754,3335557,1655360,11153682,3978985,2883669,1755558,1070422,497755,3541821,1253245,692920,242103,4300681,1722014,21373759,6724437,2348908,973236,7456361,3198639,71566,18266,594994,324621,6267435,3091018,4239124,2233671,1181975,496763,341748,134722
2022-07-08,519973,216539,3117481,950243,2045226,693354,45688,23886,5432098,2206600,32517593,15918966,4660920,2244137,3465492,1523155,767672,278262,824833,328589,17298928,6135673,7070641,2397377,156522,71683,1260667,641283,2169598,1074601,1111527,445944,9730750,4762379,4232743,1838575,2147896,844081,2993109,1187843,2868722,1034735,6910502,2932995,5346382,2505650,1245116,632183,6768337,3386494,4303680,2354643,4120961,1544825,45760,21815,1800462,614086,707822,304593,9063129,1860474,507423,191510,1380520,655658,1151023,476362,8158407,3366641,1880439,787302,2317661,785653,17815660,7131566,7497751,3733529,2859067,899391,3336380,1656391,11157223,3981102,2883927,1756014,1070869,498044,3542816,1254142,693149,242269,4301607,1723076,21381074,6729024,2349585,973935,7458728,3200811,71580,18266,595238,324795,6269693,3092907,4240245,2234779,1182192,496962,341818,134798
2022-07-09,520017,216596,3117688,950566,2045370,693506,45688,23886,5433017,2207402,32523958,15925762,4661685,2244700,3466208,1523536,767877,278419,824991,328669,17301013,6137701,7071365,2398430,156557,71742,1260907,641542,2169719,1074711,1111609,446038,9732279,4763856,4232921,1838784,2148486,844277,2993450,1188100,2869017,1034968,6912011,2933789,5347392,2506439,1245203,632257,6768839,3387059,4303952,2354916,4122085,1545305,45766,21829,1800670,614287,707856,304619,9064732,1860927,507428,191514,1381016,655779,1151085,476449,8159766,3367880,1880801,787526,2317916,785947,17818167,7133288,7498516,3734304,2859419,899656,3336687,1656786,11158595,3982025,2884022,1756230,1071050,498199,3543087,1254332,693188,242295,4302023,1723523,21385588,6731563,2349823,974208,7460206,3201741,71581,18266,595306,324831,6271262,3093828,4240661,2235073,1182242,497022,341832,134811
2022-07-10,520030,216616,3117854,950746,2045444,693561,45688,23886,5433579,2207816,32526450,15929108,4661971,2244947,3466560,1523750,767979,278499,825050,328718,17302204,6139166,7071860,2399036,156557,71742,1261029,641677,2169770,1074777,1111649,446086,9733006,4764631,4233081,1839023,2148561,844382,2993716,1188203,2869094,1035097,6912607,2934267,5347799,2506887,1245246,632285,6769090,3387367,4304074,2355070,4122273,1545537,45766,21829,1800779,614395,707872,304632,9065624,1861180,507439,191519,1381196,655826,1151120,476490,8160418,3368473,1880898,787608,2318106,786126,17819437,7134250,7498872,3734750,2859576,899783,3336830,1656942,11159219,3982492,2884056,1756301,1071188,498284,3543202,1254464,693203,242309,4302302,1723762,21388258,6732883,2349898,974295,7460748,3202301,71581,18266,595328,324843,6274621,3094418,4240748,2235193,1182278,497059,341841,134822
2022-07-11,520144,216743,3118518,951369,2045897,694075,45696,23906,5435250,2209109,32534486,15940175,4663081,2246186,3467378,1524417,768281,278722,825248,328913,17304961,6142092,7073375,2400820,156579,71825,1261259,642017,2170223,1075327,1111897,446353,9735404,4767413,4233886,1840030,2149089,844878,2994263,1188847,2869589,1035695,6914557,2935743,5349007,2508250,1245533,632568,6770183,3388871,4305153,2356307,4123391,1546492,45772,21843,1801123,614833,708005,304760,9068169,1862441,507587,191667,1381471,656190,1151303,476677,8161973,3370149,1881366,788006,2318555,786590,17822988,7137084,7500285,3736269,2860269,900352,3337411,1657822,11162141,3984409,2884223,1756725,1071474,498514,3544417,1255325,693474,242547,4303059,1724643,21394137,6736531,2350467,974977,7462435,3203890,71589,18272,595467,324972,6276237,3095987,4241684,2236261,1182433,497235,341938,134875
2022-07-12,520280,216893,3119324,952238,2046409,694668,45707,23922,5437037,2210536,32543721,15951710,4664458,2247591,3468324,1525156,768579,278947,825507,329106,17307871,6145133,7074731,2402166,156599,71871,1261475,642298,2170718,1075924,1112222,446686,9738129,4770387,4234950,1841269,2149755,845451,2994825,1189571,2870104,1036361,6916976,2937385,5350568,2509787,1245960,632904,6771446,3390386,4306448,2357639,4124412,1547505,45780,21856,1801515,615371,708170,304944,9071124,1863991,507759,191845,1381794,656627,1151560,476916,8163983,3371871,1881960,788453,2319046,787060,17826624,7140026,7501842,3738134,2860957,900970,3338009,1658801,11165763,3986771,2884428,1757146,1071732,498723,3545227,1256187,693722,242765,4303930,1725638,21400680,6740609,2351166,975663,7464641,3205690,71604,18272,595684,325183,6277845,3097679,4242841,2237411,1182606,497454,342003,134927
