date,AK-pt,AK-dt,AL-pt,AL-dt,AR-pt,AR-dt,AS-pt,AS-dt,AZ-pt,AZ-dt,CA-pt,CA-dt,CO-pt,CO-dt,CT-pt,CT-dt,DC-pt,DC-dt,DE-pt,DE-dt,FL-pt,FL-dt,GA-pt,GA-dt,GU-pt,GU-dt,HI-pt,HI-dt,IA-pt,IA-dt,ID-pt,ID-dt,IL-pt,IL-dt,IN-pt,IN-dt,KS-pt,KS-dt,KY-pt,KY-dt,LA-pt,LA-dt,MA-pt,MA-dt,MD-pt,MD-dt,ME-pt,ME-dt,MI-pt,MI-dt,MN-pt,MN-dt,MO-pt,MO-dt,MP-pt,MP-dt,MS-pt,MS-dt,MT-pt,MT-dt,NC-pt,NC-dt,ND-pt,ND-dt,NE-pt,NE-dt,NH-pt,NH-dt,NJ-pt,NJ-dt,NM-pt,NM-dt,NV-pt,NV-dt,NY-pt,NY-dt,OH-pt,OH-dt,OK-pt,OK-dt,OR-pt,OR-dt,PA-pt,PA-dt,PR-pt,PR-dt,RI-pt,RI-dt,SC-pt,SC-dt,SD-pt,SD-dt,TN-pt,TN-dt,TX-pt,TX-dt,UT-pt,UT-dt,VA-pt,VA-dt,VI-pt,VI-dt,VT-pt,VT-dt,WA-pt,WA-dt,WI-pt,WI-dt,WV-pt,WV-dt,WY-pt,WY-dt
2020-04-22,333,7,5610,201,2392,44,0,0,5459,236,37573,1425,10878,526,22469,1544,3206,127,3200,89,28301,926,20099,837,911,6,586,12,3764,90,1802,54,35108,1577,12575,764,2291,111,3373,185,25317,1532,42944,2182,14842,698,907,39,33973,2813,2721,179,6137,236,14,2,4894,193,439,14,7220,242,679,14,1826,42,1588,48,95865,5063,2210,71,4081,187,261591,19647,14117,610,2894,169,2059,78,36763,1720,915,46,5841,181,4761,140,1858,9,7681,169,21769,571,3451,34,10265,349,54,3,823,39,12606,696,4915,247,939,29,447,6
2020-04-23,335,7,5832,197,2599,45,0,0,5769,257,39534,1548,11262,557,23100,1639,3361,139,3308,92,29640,986,20905,871,979,6,590,12,3939,96,1836,54,36935,1696,13196,811,2626,112,3548,194,25798,1599,46023,2360,15805,748,937,44,35253,2977,2942,200,6321,248,14,2,5153,201,442,14,7608,253,709,15,2190,46,1670,51,99989,5368,2379,78,4208,195,267932,20212,14694,656,3017,179,2127,83,38334,1723,1230,69,6256,189,4917,150,1956,9,8169,172,22706,601,3621,35,10999,375,54,3,825,42,12981,717,5125,257,981,31,453,7
2020-04-24,337,7,6026,209,2810,47,0,0,6045,268,41368,1619,12255,672,23921,1764,3528,153,3442,100,30525,1045,21575,889,997,6,595,13,4459,107,1870,54,39658,1804,13848,851,2842,117,3779,203,26199,1660,50969,2556,16693,798,965,47,36628,3084,3185,221,6625,267,14,2,5434,209,444,14,8052,270,748,15,2474,50,1720,53,102196,5617,2524,84,4398,203,276218,20759,15169,690,3120,188,2177,86,40298,1786,1276,77,6699,202,5070,157,2040,10,8618,172,23650,625,3782,39,11595,413,55,3,827,43,13197,731,5431,262,1010,32,473,7
2020-04-25,337,7,6213,213,2909,48,0,0,6280,275,42590,1692,12967,670,24582,1862,3699,165,3576,112,30831,1054,22225,897,997,6,597,14,5109,112,1887,56,41777,1884,14567,897,3091,119,3905,208,26571,1703,53348,2730,17844,875,990,50,37302,3273,3446,244,6826,280,14,2,5718,221,445,14,8548,304,803,16,2898,52,1793,60,105523,5863,2662,93,4539,206,286901,21326,15587,711,3193,194,2253,87,41626,1842,1307,83,7129,215,5253,166,2147,10,8918,179,24494,662,3950,41,12365,436,57,4,843,45,13565,743,5762,266,1025,33,477,7
2020-04-26,339,7,6421,219,3001,50,0,0,6526,277,43691,1716,13440,678,25269,1925,3841,178,4034,120,31520,1073,22459,907,997,6,599,14,5490,118,1897,56,43903,1943,15187,928,3198,120,4074,211,26832,1729,54938,2899,18664,910,1015,50,38003,3314,3602,272,6997,282,14,2,5911,227,448,14,8830,309,867,17,3126,54,1864,60,109038,5938,2728,99,4638,206,292914,21804,15963,728,3253,195,2311,91,42709,1871,1371,84,7439,226,5490,174,2213,11,9435,182,25209,676,4123,41,12969,448,59,4,851,45,13744,757,5986,274,1054,34,502,7
2020-04-27,343,7,6539,228,3069,51,0,0,6716,277,45208,1800,13804,705,25997,2012,3892,185,4162,125,32130,1087,23229,981,1113,6,600,16,5868,127,1917,58,45883,1992,16137,932,3407,126,4146,216,27111,1740,56462,3003,19574,945,1023,51,38457,3406,3816,286,7171,296,14,2,6094,229,449,14,9035,331,942,19,3487,54,1938,60,111188,6044,2825,104,4708,219,296991,22267,16325,753,3280,197,2354,92,43728,1946,1388,84,7708,233,5613,177,2246,11,9739,184,25963,699,4236,41,13534,458,59,4,855,46,13958,771,6164,281,1078,37,520,7
2020-04-28,349,7,6750,242,3127,57,0,0,6948,297,46570,1884,14239,734,26312,2089,3994,190,4575,137,32838,1170,23607,1022,1114,6,602,16,6376,136,1952,60,48102,2132,16783,992,3601,127,4375,231,27329,1801,58302,3153,20200,1016,1040,51,39469,3566,4181,301,7306,324,14,2,6342,239,451,15,9568,353,991,19,3613,56,2010,60,113856,6442,2975,110,4812,225,300276,22777,16769,799,3410,207,2385,99,45323,2092,1400,86,7926,239,5735,192,2314,11,9974,190,26868,738,4343,45,14338,492,62,4,862,46,14165,792,6389,300,1096,38,536,7
2020-04-29,353,7,6925,262,3207,59,0,0,7202,308,48904,1961,14680,764,26767,2168,4106,205,4655,144,33185,1216,24300,1086,1114,6,605,16,6843,148,1984,60,50355,2221,17409,1065,3811,132,4538,235,27703,1845,60265,3405,20942,1078,1056,52,40443,3670,4644,319,7426,331,14,2,6569,250,451,16,9947,366,1033,19,3876,67,2054,66,116264,6770,3213,112,4934,237,304994,23287,17303,937,3473,214,2446,101,46191,2392,1465,86,8247,251,5881,232,2375,13,10255,196,27839,776,4499,45,14961,522,66,4,862,46,14490,805,6621,308,1110,40,544,7
2020-04-30,353,7,7068,272,3281,61,0,0,7648,320,50470,2057,15207,775,27700,2257,4323,224,4734,152,33683,1267,25431,1121,1115,6,609,16,7145,162,2016,63,52918,2361,18099,1114,4305,133,4708,240,28044,1905,62205,3562,21825,1139,1095,53,41348,3788,5136,343,7563,341,14,2,6815,261,452,16,10507,385,1067,19,4332,70,2146,72,118652,7228,3411,123,5053,243,309696,23616,18027,975,3618,222,2510,103,48224,2580,1537,92,8621,266,6095,244,2450,17,10506,200,29072,828,4672,46,15846,552,66,4,866,48,14814,822,6973,316,1126,44,559,7
2020-05-01,362,7,7294,289,3310,64,0,0,7962,330,52318,2147,15661,818,28764,2339,4658,231,4918,159,34720,1313,26436,1153,1115,6,610,16,7883,170,2035,63,56055,2464,18941,1175,4510,136,4879,248,28754,1970,64311,3716,23566,1192,1123,55,42348,3866,5730,371,7840,355,14,2,7212,281,452,16,10922,405,1107,23,4838,72,2310,81,121190,7538,3513,131,5249,254,313575,23841,18743,1002,3748,230,2579,104,49764,2671,1573,94,8962,279,6258,256,2525,21,11781,205,30342,853,4829,46,16901,581,66,4,879,49,15134,829,7439,327,1152,47,566,7
2020-05-02,363,7,7611,288,3372,72,0,0,8364,353,53753,2213,16118,830,29287,2436,4797,240,5038,168,35455,1363,27268,1161,1117,6,611,16,8641,175,2061,64,58505,2576,19629,1229,4863,140,4881,252,29183,1993,66263,3846,24568,1251,1152,56,43191,4020,6228,395,8154,373,14,2,7441,291,454,16,11514,428,1153,24,5332,75,2429,84,123717,7742,3732,139,5390,257,318134,24035,19335,1021,3851,238,2635,109,51071,2794,1755,95,9289,296,6489,267,2587,21,12376,210,31433,875,4981,49,17731,616,66,4,886,50,15383,833,7785,334,1185,50,579,7
2020-05-03,366,7,7888,290,3431,76,0,0,8640,362,55072,2235,16527,840,29287,2436,5016,251,5208,177,36070,1378,27618,1168,1118,6,611,17,9169,184,2059,64,61499,2632,20267,1246,5177,142,5223,256,29383,2012,68087,4004,25561,1281,1185,57,43803,4049,6663,419,8454,378,14,2,7550,303,454,16,11668,436,1191,25,5686,77,2518,86,126744,7871,3850,151,5473,262,321833,24576,19914,1038,3972,238,2680,109,52079,2843,1806,97,9477,320,6626,275,2630,21,12871,211,32299,890,5175,50,18671,660,66,4,897,52,15943,840,8089,339,1196,50,586,7
2020-05-04,368,7,8112,298,3469,80,0,0,8919,362,56333,2297,16799,849,29973,2556,5170,258,5288,182,36889,1398,28350,1228,1118,6,612,17,9703,188,2106,64,63840,2673,20855,1264,5385,154,5370,267,29746,2064,69087,4090,26509,1317,1205,57,43996,4135,7234,428,8776,387,14,2,7877,310,456,16,11871,454,1225,25,6123,78,2588,86,128269,7910,4030,156,5627,266,324357,24788,20474,1056,4044,238,2759,109,52992,2880,1875,97,9652,341,6757,283,2667,21,13283,216,33134,914,5326,50,19492,684,66,4,902,52,16047,846,8362,340,1225,50,596,7
2020-05-05,369,7,8437,315,3525,83,0,0,9305,395,58848,2386,17256,901,30621,2633,5322,264,5371,187,37431,1470,28876,1277,1118,6,615,17,10111,207,2127,66,65889,2843,21423,1326,5627,160,5822,278,30069,2115,70271,4212,27217,1390,1226,61,44391,4179,7851,455,8919,408,14,2,8207,342,456,16,12283,477,1266,25,6442,81,2636,92,130593,8244,4137,162,5665,276,326659,25028,20969,1135,4127,247,2839,113,53967,3206,1924,99,9933,355,6841,296,2720,24,13555,225,34286,955,5449,56,20256,713,66,4,907,52,16234,863,8696,353,1243,50,604,7
2020-05-06,370,8,8691,343,3611,87,0,0,9707,426,60787,2478,17720,919,30995,2718,5461,277,5778,193,37994,1538,29724,1309,1118,6,616,17,10404,219,2158,67,68164,2977,22286,1377,5893,163,5946,286,30472,2167,72025,4420,28263,1443,1254,62,45079,4250,8579,485,9164,429,15,2,8424,374,456,16,12783,497,1323,31,6771,85,2741,111,131890,8549,4290,169,5744,286,329405,25956,21576,1225,4201,253,2916,115,54989,3360,1968,99,10205,370,6936,305,2779,29,13737,237,35441,985,5605,59,20256,713,66,4,908,52,16873,881,9052,362,1277,51,631,7
2020-05-07,373,8,9046,369,3694,88,0,0,9945,450,62481,2561,18264,942,31784,2797,5654,285,5939,202,38820,1599,30524,1332,1118,6,619,17,11059,231,2178,67,70802,3139,22942,1414,6240,164,6173,302,30725,2208,73721,4552,29476,1503,1330,62,45643,4343,9364,508,9409,449,15,2,8686,396,456,16,13431,521,1371,31,7190,91,2843,114,133635,8801,4492,172,5858,293,332931,26206,22131,1271,4330,260,2989,121,56149,3599,2031,102,10530,388,7142,316,2905,31,14108,238,36682,1016,5724,61,21570,769,68,4,916,53,17187,903,9369,374,1298,51,635,7
2020-05-08,376,8,9385,383,3747,88,0,0,10526,517,64616,2650,18719,958,32411,2874,5899,304,6083,213,39191,1668,31089,1378,1120,6,619,17,11457,243,2205,67,73688,3262,23620,1447,6751,167,6298,304,30928,2227,75333,4702,30592,1560,1374,63,46319,4393,10087,534,9573,481,15,2,9090,409,458,16,13879,537,1425,33,7830,92,2947,121,135454,8952,4673,181,5942,301,335804,26358,23018,1306,4424,266,3068,124,57501,3724,2156,107,10779,399,7367,320,3144,31,14276,240,37943,1059,5919,61,22342,812,69,4,919,53,17477,915,9750,384,1324,52,644,7
2020-05-09,377,8,9668,390,3747,88,0,0,10960,532,66824,2732,19267,965,32984,2932,6102,311,6277,221,39993,1714,31481,1380,1120,6,620,17,11671,252,2230,67,76008,3362,24239,1490,6923,172,6469,312,31490,2267,76743,4840,31638,1614,1408,64,46735,4526,10789,558,9737,492,16,2,9378,421,458,16,14387,554,1464,35,8233,95,3011,131,137085,9116,4778,191,6046,306,338519,26584,23697,1331,4490,270,3160,127,58661,3793,2173,108,10989,418,7531,330,3393,34,14675,241,38849,1086,6103,66,23196,827,69,4,921,53,17629,925,10099,398,1348,53,653,7
2020-05-10,378,8,9889,393,4012,91,0,0,11119,536,68051,2769,19595,969,33554,2967,6272,323,6447,224,40588,1720,32267,1383,1120,6,621,17,11959,265,2232,67,77662,3426,24633,1508,7045,172,6486,312,31673,2286,77793,4979,32693,1644,1436,64,47116,4551,11270,578,9906,502,16,2,9501,430,458,16,14783,561,1491,35,8328,97,3071,133,138532,9255,4863,200,6120,306,340657,26798,24086,1341,4589,272,3228,127,60037,3819,2198,111,11274,422,7653,331,3517,34,15060,242,40037,1110,6251,67,24081,839,69,5,926,53,17781,939,10379,400,1363,54,662,7
2020-05-11,380,8,10164,403,4043,94,0,0,11380,542,69514,2820,19793,986,33765,3008,6389,328,6565,225,40974,1734,32448,1420,1120,6,623,17,12373,271,2261,69,79123,3480,25134,1540,7161,174,6710,325,31881,2308,78462,5108,33483,1683,1462,65,47526,4584,11798,591,10025,512,19,2,9674,435,459,16,15069,571,1518,36,8575,99,3160,133,139945,9310,5069,208,6152,312,342267,27003,24785,1357,4613,274,3286,130,60557,3846,2256,113,11450,430,7792,346,3614,34,15423,248,40988,1137,6364,68,25070,850,69,6,926,53,18172,957,10581,409,1370,57,669,7
2020-05-12,383,8,10464,435,4164,95,0,0,11736,562,71150,2902,20103,1009,34333,3041,6485,336,6741,237,41915,1778,33311,1470,1121,6,624,17,12912,289,2294,69,83168,3617,25676,1578,7352,178,7003,333,32116,2347,79332,5141,34174,1756,1477,65,47946,4674,12493,614,10124,528,19,2,9908,457,461,16,15402,597,1571,38,8732,102,3239,142,140743,9508,5212,219,6311,321,343705,27282,25257,1436,4731,278,3359,130,61407,3924,2299,114,11614,444,7927,355,3663,39,15777,264,42348,1169,6454,73,25800,891,69,6,927,53,18382,972,10781,418,1379,58,675,7
2020-05-13,383,8,10700,450,4236,97,0,0,12176,594,73218,3014,20442,1062,34855,3125,6584,350,6952,247,42394,1826,33866,1494,1121,6,627,17,13289,306,2325,69,84874,3815,26044,1619,7552,179,7102,334,32728,2381,80497,5315,34927,1809,1515,66,48307,4714,12916,638,10369,548,19,2,10090,465,462,16,15850,615,1647,40,9072,106,3299,150,141560,9702,5364,231,6482,331,345828,27448,25727,1483,4852,278,3416,134,62194,4104,2329,115,11835,462,8030,362,3732,39,16261,271,43822,1205,6624,76,26746,927,69,6,929,53,18492,977,11071,421,1405,59,688,7
2020-05-14,387,8,11101,473,4366,98,0,0,12674,624,74947,3039,20813,1091,35464,3219,6736,358,7223,260,43202,1874,34422,1521,1121,6,627,17,13675,318,2352,72,88081,3945,26627,1646,7668,181,7397,341,33555,2417,82182,5482,36021,1866,1565,69,49489,4787,13443,672,10490,564,19,2,10483,480,462,16,16593,632,1712,40,9411,117,3382,151,142704,9946,5503,242,6604,339,348192,27617,26363,1534,4962,284,3479,137,63158,4298,2427,117,12016,468,8189,371,3792,43,16588,284,45169,1256,6760,76,27813,955,69,6,932,53,18861,991,11449,434,1435,62,701,7
2020-05-15,388,8,11373,483,4463,98,0,0,13169,651,77015,3192,21207,1150,36085,3285,6871,368,7373,271,44130,1916,35242,1563,1123,6,628,17,14049,336,2389,73,90528,4075,27281,1691,8006,187,7578,343,33903,2448,83421,5592,37105,1911,1603,69,49982,4825,14240,692,10567,579,19,2,10801,493,466,16,17190,660,1761,42,9766,122,3464,159,143905,10138,5662,253,6733,345,350951,27755,26956,1581,5086,285,3541,137,64178,4432,2542,122,12219,479,8407,380,3887,44,16917,288,46987,1300,6930,77,28672,977,69,6,933,53,19131,1008,12037,445,1448,64,716,7
2020-05-16,392,8,11674,485,4578,98,0,0,13631,679,78933,3254,21604,1192,36703,3339,7042,375,7547,286,44803,1963,35655,1573,1123,6,629,17,14328,346,2419,73,92669,4149,27919,1741,8059,189,7773,346,34183,2479,84933,5705,38083,1957,1648,70,50416,4880,14969,709,10794,593,21,2,11123,510,468,16,18009,671,1848,42,10220,129,3556,171,145089,10249,5847,259,6810,349,353136,27953,27476,1610,5237,288,3612,137,65228,4490,2589,122,12434,489,8661,380,3959,44,17204,292,47866,1330,7068,78,29683,1002,69,6,934,53,19336,1015,12551,453,1470,65,741,7
2020-05-17,396,8,11771,488,4759,98,0,0,13937,680,80366,3290,21909,1215,37419,3408,7123,383,7670,290,45580,1972,35954,1584,1123,6,630,17,14651,351,2421,73,94360,4198,28419,1751,8066,189,7793,346,34498,2491,86010,5797,38920,1992,1687,70,51054,4891,15677,731,11069,601,21,2,11296,521,468,16,18537,679,1900,43,10348,129,3596,172,146334,10356,5938,265,6935,350,355037,28168,27925,1625,5310,288,3623,137,65745,4504,2646,123,12674,499,8816,385,3987,44,17391,293,48828,1356,7238,80,30388,1009,69,6,940,54,19514,1016,12754,453,1492,67,754,8
2020-05-18,399,8,12086,489,4813,100,0,0,14170,686,81943,3322,22174,1224,38116,3449,7270,392,7869,297,46434,1996,36634,1624,1123,6,630,17,14955,355,2455,74,96778,4257,28897,1765,8439,190,8041,354,34832,2563,87052,5862,39882,2023,1713,71,51853,4915,16372,740,11225,609,21,2,11432,528,470,16,19121,684,1931,44,10625,132,3652,172,148039,10435,6096,270,7059,364,356278,28302,28455,1657,5398,288,3687,138,66676,4560,2710,124,12795,506,8942,391,4027,44,17767,296,49788,1362,7384,80,31140,1014,69,6,940,54,19756,1020,12912,459,1502,68,766,10
2020-05-19,399,8,12376,504,4923,102,0,0,14566,704,83981,3422,22454,1257,38430,3472,7434,400,8037,304,46936,2051,37214,1650,1123,6,631,17,15296,367,2476,77,98298,4399,29402,1824,8488,193,8205,369,35161,2581,87925,5938,41664,2081,1741,73,52337,5017,17038,757,11369,631,21,2,11704,554,471,16,19762,711,1994,45,10846,136,3721,182,149013,10586,6192,276,7169,373,357757,28437,28953,1720,5489,294,3726,140,67404,4675,2805,124,12951,532,9056,399,4085,46,18301,301,51080,1405,7530,88,32145,1041,69,6,944,54,19988,1042,13200,467,1514,68,776,10
2020-05-20,402,8,13052,522,5003,107,0,0,14897,747,86125,3514,22769,1299,39017,3529,7551,407,8194,310,47463,2095,38162,1672,1134,6,633,17,15868,400,2506,77,100713,4547,29986,1864,8661,197,8336,381,35439,2608,88970,6066,42442,2123,1819,73,52988,5060,17679,786,11510,643,21,2,11967,570,478,16,20221,721,2095,49,11119,141,3868,190,150399,10747,6338,283,7301,378,359235,28540,29437,1781,5532,299,3801,144,68151,4794,2866,125,13356,538,9175,407,4177,46,18534,309,52369,1443,7717,90,32908,1074,69,6,944,54,20110,1045,13779,481,1567,69,787,11
2020-05-21,402,8,13414,529,5458,110,0,0,15315,763,88488,3624,23161,1310,39208,3582,7788,412,8386,317,48667,2143,38969,1749,1134,6,637,17,16170,414,2534,77,102995,4634,30673,1913,8771,199,8475,393,36627,2629,90084,6148,43645,2159,1877,73,53468,5129,18209,818,11657,670,22,2,12222,580,479,16,20934,734,2229,51,11423,148,3935,199,151472,10843,6472,294,7404,381,361313,28663,30168,1836,5680,304,3817,145,69252,4887,2913,126,13571,556,9379,416,4177,47,18970,313,53441,1480,7876,92,34137,1099,69,6,950,54,20280,1054,14172,487,1603,71,801,12
2020-05-22,404,8,13670,541,5612,113,0,0,15608,775,90801,3690,23456,1324,39640,3637,7893,418,8529,322,49443,2189,39734,1779,1134,6,632,17,16510,441,2595,79,105710,4740,31165,1941,9068,200,8688,398,37048,2669,90889,6228,44539,2207,1948,75,53865,5158,19014,851,11797,680,22,2,12624,596,479,16,21661,754,2317,52,11661,149,4014,204,152719,10985,6625,302,7531,387,362991,28802,30795,1872,5849,307,3864,147,70305,5032,3030,126,13736,579,9638,419,4356,50,19364,315,54369,1498,8057,93,34950,1136,69,6,952,54,20526,1061,14768,496,1705,72,803,12
2020-05-23,409,8,14149,549,5775,115,0,0,16040,799,92815,3768,23932,1327,40022,3675,7966,427,8690,324,50119,2232,40408,1794,1134,6,633,17,16898,446,2626,79,108100,4817,31674,1964,9119,200,8812,399,37165,2683,91662,6304,45608,2243,2013,77,54304,5223,19854,861,11922,685,22,2,13005,616,479,16,22731,763,2365,52,11988,150,4089,208,153104,11081,6795,308,7769,392,364745,28900,31408,1956,5960,311,3888,147,71102,5121,3100,127,13952,597,9895,425,4468,50,19765,325,55451,1522,8260,97,35749,1159,69,6,954,54,20740,1062,15196,507,1729,72,813,12
2020-05-24,409,8,14478,551,5922,116,0,0,16339,800,94743,3790,24140,1332,40468,3693,8110,432,8809,326,50859,2236,40989,1799,1135,6,633,17,17434,456,2650,79,110541,4884,32151,1976,9135,200,8842,399,37293,2690,92675,6372,46919,2277,2055,78,54616,5228,20582,878,12114,689,22,2,13252,625,479,16,23231,771,2418,53,12133,153,4149,209,154154,11133,6943,317,7886,394,366346,29046,31911,1969,6037,311,3927,148,71656,5145,3189,127,14065,608,10096,435,4563,50,20116,332,56050,1533,8392,97,36244,1171,69,6,956,54,20989,1069,15573,510,1771,72,813,12
2020-05-25,412,8,14986,566,6029,117,0,0,16561,806,97017,3808,24256,1333,40873,3742,8225,440,8965,332,51738,2251,41414,1820,1135,6,633,17,17628,460,2664,79,112248,4912,32489,1984,9272,201,8899,403,37916,2690,93271,6416,47754,2302,2074,78,54816,5240,21324,890,12296,694,22,2,13458,635,479,16,23997,780,2457,54,12354,155,4197,210,155092,11144,7026,320,7959,396,367625,29138,32477,1987,6090,313,3949,148,72356,5159,3260,129,14065,608,10178,440,4586,50,20533,334,56490,1536,8521,98,37727,1208,69,6,962,54,21265,1076,15857,514,1782,73,843,12
2020-05-26,416,8,15650,580,6180,119,0,0,16783,807,99924,3859,24553,1352,41303,3769,8334,440,9066,335,52247,2258,42066,1867,1139,6,633,17,17999,480,2699,81,113486,4960,32856,2004,9352,204,9175,407,38252,2701,93693,6473,48290,2333,2109,79,55040,5266,21969,908,12437,698,22,2,13731,652,479,17,24188,789,2422,54,12618,160,4231,214,155764,11191,7130,325,8059,396,368669,29241,33006,2002,6137,318,3968,148,72873,5175,3324,129,14210,634,10416,446,4653,50,20960,339,57573,1552,8622,101,39342,1236,69,6,967,54,21538,1091,16141,517,1854,74,850,13
2020-05-27,417,8,16032,583,6277,120,0,0,17262,831,101873,3961,24775,1393,41288,3803,8406,445,9096,344,52626,2318,42713,1904,1140,6,634,17,18446,496,2731,82,114612,5118,33242,2030,9453,207,9313,420,38694,2722,94220,6547,49042,2392,2137,81,55544,5334,22474,942,12624,705,22,2,14044,670,481,17,24787,827,2442,59,12975,168,4286,223,156628,11339,7252,329,8150,402,369801,29339,33439,2044,6229,322,4041,148,73646,5290,3397,129,14353,655,10623,466,4710,54,21360,353,59105,1598,8710,105,40249,1281,69,6,971,54,21825,1106,16786,539,1899,74,860,14
2020-05-28,430,8,16530,591,6538,125,0,0,17763,857,104071,4042,25116,1422,41559,3826,8492,453,9171,345,53277,2363,43363,1942,1141,6,637,17,18672,510,2770,82,116128,5225,33885,2068,9513,209,9510,424,38907,2740,94895,6640,50334,2428,2189,84,55944,5372,22957,977,12815,715,22,2,14372,693,485,17,25616,859,2484,60,13260,170,4389,232,157815,11401,7364,335,8247,410,371559,29438,33915,2098,6270,326,4087,151,74312,5397,3486,131,14494,677,10788,470,4793,54,21763,352,60820,1618,8953,106,41401,1338,69,6,974,55,22091,1116,17476,550,1935,74,876,15
2020-05-29,436,8,17031,610,6777,132,0,0,18465,885,107043,4144,25602,1437,41762,3868,8538,460,9236,356,54489,2412,43888,1953,1141,6,639,17,19019,525,2804,82,117794,5308,34399,2110,9826,209,9688,434,38907,2766,95512,6718,51631,2466,2226,85,56589,5406,23541,1006,12949,740,22,2,14790,710,493,17,26735,888,2523,62,13654,177,4492,238,158844,11531,7493,344,8375,415,373108,29535,34566,2131,6338,329,4133,151,75073,5467,3647,132,14635,693,11131,483,4866,59,22199,356,62073,1645,9282,107,42533,1358,69,6,975,55,22377,1120,18050,569,1972,74,891,15
2020-05-30,441,8,17359,618,7013,133,0,0,19255,903,110100,4214,26084,1443,42022,3912,8717,462,9422,361,55416,2446,44336,1973,1141,6,641,17,19336,531,2840,82,119290,5368,35064,2125,9847,209,9887,441,39682,2785,96301,6768,52662,2509,2282,89,56848,5463,24200,1036,13118,782,22,2,15229,723,505,17,27761,903,2557,63,13905,177,4545,242,159608,11634,7624,351,8519,417,374471,29612,35034,2149,6418,334,4185,153,75789,5537,3718,133,14819,711,11394,487,4960,62,22676,360,63396,1676,9551,112,43611,1370,70,6,977,55,22618,1126,18515,588,1989,75,898,16
2020-05-31,469,8,17952,630,7253,133,0,0,19936,906,113114,4242,26364,1445,42201,3944,8801,466,9498,366,56155,2450,45051,2019,1144,6,642,17,19621,537,2855,82,120588,5426,35429,2134,9878,211,9937,441,40021,2791,96965,6846,53456,2532,2325,89,57355,5491,24860,1050,13297,784,22,2,15501,734,515,17,28686,911,2580,64,14101,178,4651,245,160445,11698,7689,356,8628,419,375575,29699,35513,2155,6506,334,4243,153,76218,5555,3776,136,14928,718,11861,494,4993,62,22832,360,64974,1683,9829,113,44607,1375,70,6,981,55,22814,1126,18684,594,2010,75,903,16
2020-06-01,476,8,18534,646,7443,133,0,0,20123,918,115643,4287,26563,1458,42740,3964,8857,468,9605,368,56822,2459,45757,2057,1144,6,642,17,19789,558,2908,83,121666,5458,35684,2142,10103,217,10150,445,40452,2801,100805,7035,54035,2552,2349,89,58435,5525,25218,1060,13523,786,22,2,15752,739,519,17,29368,923,2628,64,14345,183,4685,245,160918,11721,7800,362,8701,420,376520,29766,35984,2206,6573,334,4303,154,76734,5574,3873,136,14991,720,12148,500,5034,62,23242,361,66081,1695,10026,113,45398,1392,70,6,983,55,23272,1133,18825,597,2028,76,910,17
2020-06-02,497,8,18771,653,7818,136,0,0,21250,943,118081,4360,26774,1474,42979,3972,8886,470,9685,373,57439,2529,46063,2070,1146,6,643,17,20017,564,2935,83,123244,5567,36129,2197,10143,227,10287,451,40857,2835,101163,7085,54831,2597,2377,94,58680,5562,25518,1082,13822,797,23,2,16020,767,523,17,30052,950,2649,68,14611,187,4749,256,161545,11770,8024,367,8858,420,377881,29847,36350,2258,6692,339,4338,157,77315,5670,3935,138,15112,732,12415,501,5066,62,24498,378,67966,1732,10237,113,46239,1407,70,6,988,55,23608,1139,19223,610,2056,78,912,17
2020-06-03,516,8,18851,653,8067,142,0,0,22245,983,120407,4422,27046,1494,43091,3989,9016,473,9712,375,58756,2565,46711,2092,1146,6,643,17,20376,574,2990,83,124279,5665,36609,2207,10281,227,10485,458,41244,2870,101592,7152,55617,2641,2418,95,58990,5579,25881,1097,14020,801,24,2,16322,782,525,17,31013,971,2682,69,14866,189,4795,265,162068,11880,8140,375,8950,429,378924,29918,36792,2299,6805,341,4399,159,77871,5742,4023,140,15219,742,12651,518,5161,62,25024,386,69546,1766,10558,117,46905,1428,71,6,990,55,23776,1145,19896,618,2077,78,915,17
2020-06-04,542,8,19072,653,8425,151,0,0,22818,1000,122917,4484,27346,1512,43239,4007,9120,475,9746,386,60175,2606,47528,2116,1148,6,644,17,20943,590,3054,83,125149,5772,37005,2231,10332,230,10781,469,41673,2883,102063,7201,56490,2668,2446,95,59215,5604,26284,1126,14286,806,26,2,16560,794,537,17,32276,993,2709,69,15117,193,4876,273,162530,11970,8353,383,9118,429,379977,30011,37282,2339,6907,344,4475,159,78428,5862,4508,140,15325,756,13005,525,5247,64,25374,401,71330,1793,10858,117,47856,1445,71,6,1026,55,23999,1150,20359,627,2102,79,921,17
2020-06-05,565,8,19387,676,8651,152,0,0,24369,1016,126510,4550,27601,1524,43460,4038,9199,479,9773,388,61480,2659,48280,2143,1148,6,653,17,21332,597,3111,83,126317,5834,37499,2258,10493,233,11051,476,42100,2912,102557,7235,57407,2702,2482,98,63744,5854,26991,1159,14515,816,26,2,16769,803,539,18,33417,1001,2748,74,15379,193,4953,278,163336,12049,8672,387,9306,436,381019,30066,37758,2355,7004,345,4585,161,78908,5952,4620,141,15441,772,13453,538,5277,65,25799,405,73323,1821,11344,120,48532,1453,71,6,1027,55,24546,1160,20723,634,2119,84,933,17
